品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
2,84.32025257,79.35546177725783,81.43391660020404,81.79830538177349,78.22501517274128,78.10215981,77.93899820423283,75.38696025608803,2,39,2,15,5,6,1,40,6,19,4,3,25,15,10,0,0,1
2,84.32025257,79.9530429169758,81.4767012203511,81.53397508198472,79.18150080625637,78.10215981,77.87815869380462,77.35155636746475,2,39,2,14,5,6,1,40,6,18,5,5,25,17,10,0,0,1
1,84.32025257,80.37146376300835,81.50665861988946,81.34889342475262,79.85122329479117,78.10215981,77.8355594252976,78.72714858816715,2,38,1,14,4,5,2,40,6,18,6,7,26,19,11,0,0,1
2,84.32025257,79.69037466989579,81.45789513624123,81.65016210978888,78.76107521379006,78.10215981,77.90490084896187,76.48801335631974,2,39,2,14,5,6,1,40,6,18,4,4,25,16,10,0,0,1
2,84.32025257,79.874789961754,81.4710985954655,81.56858900424287,79.05624948476208,78.10215981,77.88612559765889,77.09429347659604,2,39,2,14,5,6,1,40,6,18,5,5,25,17,10,0,0,1
2,84.32025257,79.13518489881838,81.41814558277257,81.89574127699254,77.87244101064117,78.10215981,77.96142451013873,74.66278228251177,2,39,2,15,5,6,1,40,6,19,3,2,25,14,10,0,0,1
1,81.62571065585453,85.62934458,83.48903896668604,76.12011410963497,77.92489822573195,81.3708735871169,77.84605363825497,77.19081233806541,1,10,2,4,3,4,1,31,5,7,6,5,40,21,26,0,0,1
1,80.81081974651218,81.88414148398984,83.55485826860229,76.18475159340356,77.85887658029154,77.19801327723394,78.02011595553604,82.09498332816973,2,14,2,7,5,6,1,34,5,9,7,7,40,23,32,0,0,1
1,81.3146400232392,85.62934458,84.84533932970153,77.45206137049777,77.8843332357642,81.92656924169204,79.50947306814561,76.30930591316944,1,9,2,4,3,4,1,31,5,7,6,6,40,21,24,0,0,1
2,80.97363805321179,85.62934458,86.33214344183747,78.91216911550794,77.83986506666433,82.53573414855782,81.33294736337439,75.34298059678035,1,8,1,5,3,4,1,31,5,7,7,7,40,21,23,0,0,1
1,80.1992411379599,80.10992289335859,84.5694149305318,77.18109134637913,77.79818872384031,75.62410345087319,79.30862519864777,83.77911084852677,2,16,2,9,5,6,1,35,5,10,7,8,40,24,34,0,0,1
2,81.1660526277395,85.62934458,85.4931958527086,78.08828528135247,77.86495678046496,82.19200532387575,80.30402946401308,75.8882415951066,1,8,1,5,3,4,1,31,5,7,7,7,40,21,24,0,0,1
1,81.43418572505674,83.69255579481546,82.52074736689877,75.16920870751574,77.9207341150278,78.80225813689758,76.70677239844633,80.37839647401816,1,13,2,5,4,5,2,32,5,7,6,5,40,23,30,0,0,1
1,81.42190334752647,85.62934458,84.37766006198692,76.99277953545509,77.8983208489215,81.73495435763635,78.9358930543912,76.61326681336745,1,9,2,4,3,4,1,31,5,7,6,6,40,21,25,0,0,1
1,82.02879838488253,85.41755536238529,81.53433576443618,74.20050865437064,77.97973841511117,80.33250575362457,75.4540079990007,78.74098873875442,1,11,2,3,4,5,2,31,5,6,6,4,40,22,28,0,0,1
1,81.34989461531784,83.44802328201601,82.66057911662178,75.30652970318313,77.91236978263224,78.58533327386657,76.88436179168527,80.61051214262983,1,13,2,5,4,5,2,33,5,8,6,6,40,23,30,0,0,1
1,81.03107464926107,82.52311141797722,83.18947420221794,75.82592819388022,77.88073280242517,77.76484369100726,77.55607016638652,81.48845893698635,1,14,2,6,4,5,2,33,5,8,6,6,40,23,31,0,0,1
1,81.35393513386201,83.45974501821901,82.65387624155501,75.29994718183282,77.91277072930691,78.59573162945215,76.87584899313686,80.59938561141766,1,13,2,5,4,5,2,33,5,8,6,6,40,23,30,0,0,1
1,81.7068112275756,84.48345532610247,82.06848494973028,74.72506690458792,77.94778714979789,79.50386534050254,76.13238919571286,79.62765714938735,1,12,2,4,4,5,2,32,5,7,6,5,40,22,29,0,0,1
1,80.54038660840288,81.09960210598238,84.00348374051796,76.62532175438099,77.83204109710798,76.50204816744802,78.58988015792109,82.83968545466254,2,15,2,8,5,6,1,34,5,9,7,7,40,23,33,0,0,1
1,81.98882286058036,85.30158446772784,81.60065174398116,74.2656338949388,77.97577158427947,80.22962793933661,75.53823074950455,78.85107087648218,1,11,2,3,4,5,2,31,5,6,6,4,40,22,28,0,0,1
1,80.32672974383205,80.47977339412651,84.35792222526229,76.97339610605258,77.81083960813244,75.95219793737948,79.04002481799265,83.42804057451985,2,16,2,8,5,6,1,35,5,10,7,8,40,24,33,0,0,1
1,82.08385112038529,85.62934458,81.49149881597826,74.15844086619258,77.98464177397776,80.55245282143953,75.39619283361253,78.48908263633595,1,11,2,3,4,5,2,31,5,6,6,4,40,22,28,0,0,1
1,81.70329399920139,84.47325167953645,82.0743197311119,74.73079691934075,77.94743812998638,79.49481368267426,76.1397994962154,79.63734267634585,1,12,2,4,4,5,2,32,5,7,6,5,40,22,29,0,0,1
1,82.97205525013854,87.67036671887686,87.98165259873895,89.79564505003755,88.60118958861028,86.1082554196926,82.25647130086263,82.59245773687,2,48,2,28,3,5,1,49,6,23,6,2,46,38,42,0,0,1
1,81.92643136616987,88.37393782240582,88.51070909602612,89.27608804726736,88.75292075590245,87.67435446050006,81.01348260619112,82.18337304978941,2,49,2,29,3,5,1,50,6,24,6,2,48,39,44,0,0,1
2,87.94536333965198,84.32396662762446,85.46529753253552,92.2668176049653,87.8795095913427,78.6594077527238,88.16850700046868,84.53819005491154,2,41,2,21,5,6,1,42,4,17,4,2,36,31,31,0,0,1
1,81.04110244563451,87.43654588441791,87.28269193503321,88.05594132589914,87.79158072748541,86.41330267813838,80.52074765680817,81.05033672622251,2,48,2,26,3,5,1,49,6,23,6,4,52,43,45,0,0,1
2,88.43610248243819,83.99376196653307,85.21699722499208,92.51065954667793,87.80829811261452,77.92439575406218,88.7518747064557,84.7301843960344,2,40,2,20,5,6,1,41,4,16,4,2,35,30,30,0,0,1
1,81.00804619123754,86.81333127976073,86.59381269920426,87.71102562574178,87.33755301555713,85.37362436982943,80.7170940316791,80.70620787854932,2,47,2,25,3,5,1,48,6,22,6,4,53,45,44,0,0,1
1,82.02692850520475,87.22722548745048,88.91893392,88.87519312,88.52457560253048,88.38846013873622,81.77229882212923,82.43234000879578,2,48,2,28,3,5,1,49,6,23,6,2,48,39,44,3,0,1
1,81.01964966133283,87.03209327079725,86.83562441556568,87.83209859922847,87.49692669760013,85.73857425236346,80.64817214894627,80.82700464956129,2,47,2,25,3,5,1,48,6,23,6,4,53,44,44,0,0,1
1,82.32655024384968,86.66926942325658,88.91893392,88.87519312,88.41050651506069,88.22522353659365,82.33960815203764,82.61879507214142,2,47,2,27,3,5,1,48,6,22,6,2,47,39,43,4,0,1
2,86.1228866671523,85.55026027229488,86.38741985541192,91.36125248532723,88.14397037606727,81.38904984722402,86.00203209974089,83.82517334717197,2,43,2,23,4,6,1,44,5,19,5,2,40,33,35,0,0,1
1,81.18688435726432,88.8715583465204,88.88489923849468,88.90861669045763,88.86023690719651,88.78202221659895,80.13434376349493,81.89403635677965,2,50,2,30,3,5,1,51,6,25,6,2,50,40,46,0,0,1
2,80.8073564097902,83.02969622838872,82.41151722126291,85.61698751570461,84.58107851655048,79.06157189212342,81.90914412264277,78.61694687517347,2,41,1,15,3,5,1,42,5,18,7,8,59,53,41,0,0,1
1,83.7229188683415,87.1651315644792,87.60173656786267,90.16873948384297,88.49223127672214,84.98363804027542,83.14906279860463,82.88622188380867,2,46,2,26,4,5,1,47,5,22,5,2,45,36,40,0,0,1
2,88.18611888234466,84.16196894810506,85.3434819484882,92.3864459245547,87.84457339670818,78.29881248490246,88.45470591227114,84.63238205583593,2,40,2,20,5,6,1,41,4,16,4,2,36,30,31,0,0,1
1,81.09709831344357,87.37480224848038,88.91893392,84.48759162027802,80.91254279015428,87.4538944654387,84.46093761102051,76.65588443766657,1,14,1,10,4,5,1,32,5,9,4,7,40,19,20,0,0,1
2,83.68227270161881,85.6394141295348,88.91893392,83.89882581462315,86.32570124376528,86.10800355158956,85.57752061364714,77.35788214658541,2,12,2,9,6,6,2,32,6,8,5,8,35,19,17,0,0,1
2,84.92724699062778,84.36113368571449,88.91893392,82.97960446935201,88.60478915651828,84.61881994302021,86.18563159856558,77.13953302658639,2,10,2,9,6,6,2,31,6,8,6,8,32,20,16,0,0,1
1,81.46943954368967,87.82873060724563,88.72252573146253,85.51325346892538,81.9639394961516,88.72742414649598,84.38845825357967,77.87420852317494,1,17,1,11,5,6,1,33,5,10,3,6,40,18,20,0,0,1
2,83.92387299686641,85.39135042624173,88.91893392,83.72044128863251,86.76798211452501,85.81901188109117,85.69553091698967,77.31550921380718,2,12,2,9,6,6,2,32,6,8,5,8,34,19,17,0,0,1
1,81.10156251109561,87.38567368818359,88.91893392,84.50649536200203,80.93216258604669,87.47792566511866,84.4606601347624,76.67453324419003,1,14,1,10,4,5,1,32,5,9,4,7,40,19,20,0,0,1
2,83.71578195888671,85.60500841639626,88.91893392,83.8740844004295,86.3870443123562,86.0679212486061,85.59388829900494,77.35200514422411,2,12,2,9,6,6,2,32,6,8,5,8,35,19,17,0,0,1
2,80.73045698205189,86.4819387514765,88.91893392,82.93504095514629,79.30118311294157,85.48022937882433,84.48372653584704,75.1242714165703,1,10,1,8,3,4,0,32,5,9,6,8,40,19,20,0,0,1
2,84.01536672898663,83.24480965923628,84.04502883913287,83.17127242593051,79.22088308494445,85.02781568892739,83.05526440694872,80.48151027983414,2,16,1,10,4,5,1,32,6,7,3,7,37,14,19,0,0,1
1,83.29699620433306,86.03499773016964,88.91893392,84.18329303877627,85.62040233455588,86.56885438970743,85.38933128933839,77.42545364977333,1,13,1,10,5,6,1,32,5,9,5,7,36,19,18,0,0,1
2,84.34387258640497,84.96011480438237,88.91893392,83.41033642051006,87.53684617567806,85.3166268038503,85.9006808275657,77.2418478204874,2,11,2,9,6,6,2,32,6,8,6,8,33,19,17,0,0,1
1,83.22765185554394,85.00524781139724,82.86794611071066,87.36532679654103,86.80600740742463,85.21379288908206,82.16439024,84.76955472,2,34,1,14,4,5,1,35,6,11,2,6,34,21,21,0,0,1
1,83.12721437913208,85.075353330652,81.55817068,85.64944040422743,85.70105945485946,86.13606108,83.17656078105738,84.76955472,2,35,1,15,3,5,1,36,6,13,2,5,37,23,24,0,0,1
2,83.44309882815016,85.52036790619134,81.55817068,82.2780980852488,85.77566288885603,86.13606108,84.23441415041367,84.76955472,2,35,1,15,4,5,2,36,5,15,2,3,39,25,25,0,0,1
1,82.82497123,85.43772445539075,81.55817068,87.72830263354248,85.62967773,86.02062509481156,84.52562004785807,84.76955472,2,35,1,11,3,5,1,36,6,12,3,5,36,21,26,0,0,1
1,82.85684521912344,84.69446019914717,81.55817068,88.53501135815466,85.63720551128574,86.13606108,82.27113182507603,84.76955472,2,35,1,15,3,5,1,36,6,12,2,7,35,21,24,0,0,1
1,83.09522293387492,84.88827217909655,82.43720239741855,87.86187407593881,86.41914978173632,85.5170977273715,82.16439024,84.76955472,2,34,1,14,3,5,1,35,6,12,2,6,35,21,22,0,0,1
1,82.82497123,84.78696816873772,81.55817068,88.67524060615598,85.62967773,86.11593560533696,82.5760545108433,84.76955472,2,35,1,14,3,5,1,36,6,12,2,7,35,21,24,0,0,1
1,83.36502590785247,84.31711927758184,81.55817068,87.44083286416011,81.92291558495353,82.8814749106672,85.27431911872252,83.64017947974652,2,35,2,7,3,5,1,36,5,13,5,3,39,20,26,0,0,1
1,83.77949114085612,85.62934458,81.55817068,86.09973293497916,83.80292926255346,86.13606108,84.37947841848312,84.76955472,2,35,2,12,3,5,1,36,6,14,5,3,40,22,25,0,0,1
2,83.62016341815621,85.62934458,81.55817068,83.24133915107646,85.02754726096214,86.13606108,84.44958874185306,84.76955472,2,35,1,14,4,5,2,36,5,15,3,2,40,24,25,0,0,1
1,83.93419612,85.62934458,82.0797568352745,88.27392564149486,83.51827848118926,85.76879024214969,84.00101435044488,84.76955472,2,35,2,10,3,5,1,36,6,13,6,4,39,20,24,0,0,1
2,83.55908874722977,85.62934458,81.55817068,82.14563868682734,85.49697681155128,86.13606108,84.47646394508703,84.76955472,2,35,1,15,4,5,2,36,5,15,2,2,40,25,25,0,0,1
1,83.00458606674786,84.8082118364741,81.55817068,88.87519312,85.14132881596113,86.13606108,82.51205212582397,84.76955472,2,35,1,14,3,5,1,36,6,12,3,7,36,21,24,0,0,1
2,83.56248276924812,85.62934458,81.55817068,82.20652860149706,85.47088982317129,86.13606108,84.47497044491519,84.76955472,2,35,1,14,4,5,2,36,5,15,2,2,40,24,25,0,0,1
2,90.28414375907629,88.91681971,88.91893392,91.91321794489559,88.86999791,94.30227454846158,91.01716993767845,88.87254642,2,27,1,6,2,3,0,31,6,5,6,4,23,17,20,0,0,1
2,89.40747312717224,88.91681971,88.91893392,89.95682214879236,88.86999791,90.81227858045683,89.64316590880841,88.87254642,1,23,1,7,4,5,1,31,6,7,7,7,24,12,17,0,0,1
2,89.61404380547553,88.91681971,86.9399540532335,90.41780942488376,88.86999791,91.6346294248335,89.96692369640385,88.87254642,2,30,1,7,3,4,1,32,6,7,6,3,21,15,17,0,0,1
2,89.71098493759163,88.91681971,88.91893392,90.63414520304195,88.86999791,92.0205487745945,90.11885932792083,88.87254642,2,28,1,6,2,3,0,31,6,6,6,4,26,19,22,2,0,1
2,88.7094960855764,86.6961068448388,85.2232487113146,87.5879755366434,82.4535747504246,84.5975871441403,78.6065546957537,88.87254642,1,30,1,7,2,3,0,31,6,7,4,3,17,7,11,0,0,1
2,88.13954998686019,86.44843063555552,83.45344722593987,89.07544939906114,83.35020623821252,84.64558854144289,81.93644558480416,85.14306656754195,1,30,1,7,2,3,0,31,6,7,5,3,18,8,13,0,0,1
2,89.04503480708117,86.23237298119973,84.87648236975575,88.87519312,79.29086795384465,83.57902577988723,78.31366125737614,88.31028548310104,1,30,1,8,1,1,0,31,6,8,4,3,19,7,13,0,0,1
2,89.30481170619849,86.91193918907027,84.26107080615681,88.87519312,78.76617458712153,83.54384891171794,79.45976293599965,87.11545210611271,1,32,1,7,2,2,0,33,6,8,4,3,19,8,12,0,0,1
2,87.59638056737192,84.31314169499706,83.00891440211159,86.6716545566958,83.31433838612918,85.11453116219458,81.68284091088218,86.41937116114593,2,31,2,7,2,2,0,32,5,8,4,5,20,9,14,0,4,1
2,88.40448075817794,86.26718086622498,84.03274531958229,89.00771273794474,82.06065236384352,84.29042301423036,80.52861130170203,86.40456265690682,1,30,1,7,2,3,0,31,6,7,5,3,18,8,13,0,0,1
2,88.78638032550599,86.41367709589005,85.202641866679,88.05196830430604,81.40254086694347,84.23640155653416,78.30657032342258,88.87254642,1,30,1,7,2,2,0,31,6,7,4,3,18,7,12,0,0,1
2,86.88154790574976,83.45116473429766,81.84636746308577,85.48411658909772,85.34961504957087,85.93312955484484,83.78922670951354,85.09729819651714,2,32,2,6,2,3,0,33,4,8,4,7,20,11,15,0,6,1
2,87.61489781775123,86.80736623279395,82.30624186403166,89.20959080515811,85.90395729553738,85.34893592279069,84.72443169416269,82.64487937578696,2,30,1,6,3,5,1,32,6,6,6,4,17,9,13,0,0,1
2,88.69662129885195,86.7434016192384,85.226699467022,87.51027680500717,82.62957749302025,84.65807011714794,78.65678911073873,88.87254642,1,30,1,7,2,3,0,31,6,7,4,3,17,7,11,0,0,1
2,88.33740176456406,86.31307229687671,83.886070273378,89.02486328272991,82.3871602121893,84.38034894474141,80.88506708981559,86.08515888322836,1,30,1,7,2,3,0,31,6,7,5,3,18,8,13,0,0,1
2,86.13415143608762,85.50061216608702,85.16608081,85.4176437466007,87.3394834585933,86.13606108,84.39478204268444,85.15527285092448,2,12,2,8,3,4,1,32,5,7,7,9,65,55,45,10,10,1
2,86.60709305303438,86.36925199896876,85.16608081,87.57560445581561,88.29472362853312,86.13606108,85.7732931716009,84.91453454715052,2,12,2,8,3,5,1,32,5,7,7,9,62,52,42,10,10,1
2,85.58313680670327,84.48857761798824,85.16608081,82.90344774902603,86.2265526245287,86.13606108,82.78870684950131,85.43575213732983,1,13,2,9,2,3,0,32,6,9,7,9,69,59,49,10,10,1
2,85.65446424720079,84.6195829128778,85.16608081,83.22890401797572,86.37061868668262,86.13606108,82.99660919304583,85.39944480800499,1,13,2,9,2,3,0,32,6,8,7,9,68,58,48,10,10,1
2,85.59858141660145,84.51694433996863,85.16608081,82.97391915635237,86.25774740894846,86.13606108,82.83372417481911,85.42789047099279,1,13,2,9,2,3,0,32,6,9,7,9,68,58,48,10,10,1
2,86.11416496852223,85.46390352970613,85.16608081,85.32644853311848,87.29911510023884,86.13606108,84.33652629402675,85.16544642865102,1,13,2,9,2,4,0,32,6,8,7,9,65,55,45,10,10,1
2,86.03797087295442,85.32395977329092,85.16608081,84.97878645683298,87.14521944337426,86.13606108,84.11443882078629,85.20423099881215,1,13,2,9,2,4,0,32,6,8,7,9,66,56,46,10,10,1
2,85.38420579501042,84.12320609101747,85.16608081,81.99575578093717,85.82475484102518,86.13606108,82.20887076893902,85.53701265788234,1,13,2,9,2,3,0,32,6,9,7,9,70,60,50,10,10,1
2,85.84993938488213,84.97860712399343,85.16608081,84.120827358256,86.7654363492584,86.13606108,83.56637223157864,85.29994340785504,1,13,2,9,2,4,0,32,6,8,7,9,67,57,47,10,10,1
2,86.21178422582331,85.64319833546983,85.16608081,85.77187036568719,87.49628496770721,86.13606108,84.62106296359464,85.11575595190666,2,12,2,8,3,4,1,32,5,7,7,9,64,54,44,10,10,1
2,86.47244823968907,86.12195329660943,85.16608081,86.96124063904148,88.02277011509139,86.13606108,85.38083590627151,84.98307189471146,2,12,2,8,3,4,1,32,5,7,7,9,63,53,43,10,10,1
2,86.85476566394226,86.82414598088836,85.16608081,88.70569693221536,88.79496894096818,86.13606108,86.49519929749538,84.78846341679377,2,12,2,8,3,5,1,32,5,6,7,9,60,50,40,10,10,1
2,86.13876420581445,85.50908432286296,85.16608081,85.4386911137058,87.34880025961031,86.13606108,84.40822715763248,85.1529248436442,2,12,2,8,3,4,1,32,5,7,7,9,65,55,45,10,10,1
2,86.5352727407298,86.2373414589733,85.16608081,87.24789928772864,88.14966207151922,86.13606108,85.56395422521403,84.95109275971035,2,12,2,8,3,5,1,32,5,7,7,9,62,52,42,10,10,1
2,86.72966733773161,86.5943810685194,85.16608081,88.13489228513453,88.54229727472719,86.13606108,86.1305677474036,84.85214137994564,2,12,2,8,3,5,1,32,5,6,7,9,61,51,41,10,10,1
2,86.7258712406575,86.5874088736228,85.16608081,88.11757127120643,88.53462997651478,86.13606108,86.11950303692855,84.85407368181512,2,12,2,8,3,5,1,32,5,6,7,9,61,51,41,10,10,1
2,86.5928006626255,86.34300152920383,85.16608081,87.51039045087728,88.26585607923357,86.13606108,85.7316342891269,84.92180970691786,2,12,2,8,3,5,1,32,5,7,7,9,62,52,42,10,10,1
2,86.23090590588282,85.678318638645,85.16608081,85.85911968523116,87.53490664162018,86.13606108,84.67679806454812,85.10602257117236,2,12,2,8,3,4,1,32,5,7,7,9,64,54,44,10,10,1
2,85.90240999243,85.07497855365492,85.16608081,84.36024276476626,86.87141567159938,86.13606108,83.71931143983166,85.27323464591394,1,13,2,9,2,4,0,32,6,8,7,9,66,56,46,10,10,1
2,85.79665783821841,84.88074626309384,85.16608081,83.87771175982591,86.65781910462198,86.13606108,83.41106933073436,85.32706495670304,1,13,2,9,2,4,0,32,6,8,7,9,67,57,47,10,10,1
2,86.47042941625098,86.11824537497377,85.16608081,86.95202905456223,88.0186925267063,86.13606108,85.37495152122902,84.9840995228852,2,12,2,8,3,4,1,32,5,7,7,9,63,53,43,10,10,1
2,86.42692514185595,88.21575956154007,91.6026559636119,92.28270475651618,82.46085894578434,88.48502754481508,89.4788925603555,91.03105888288331,1,6,1,3,3,2,0,28,5,3,5,7,13,7,11,0,0,1
2,88.14434643003476,88.85990361008372,89.7559687501256,89.93797304931925,87.11678785050822,88.75871734380712,89.4238678767405,89.54577191926293,2,13,1,7,3,4,1,31,6,7,3,5,16,10,12,0,0,1
1,90.74110449294209,89.54982333870318,90.4259202929988,92.93469483229302,85.71354184202244,88.65942662377381,89.85635291190978,96.5528114141885,1,8,1,3,3,2,0,27,5,3,4,8,11,6,8,0,0,1
2,88.2671496566501,92.0175593618733,92.58093114007374,95.89184064433472,84.13301316034732,90.72010091390742,91.9771900015957,94.83653639363713,1,7,3,2,3,2,0,25,4,2,5,8,12,7,9,0,0,1
2,88.1117420652252,89.10343806802629,91.49365059824916,93.19970484541633,83.477128917953,88.50118277474103,90.54562273079415,94.12432044042737,1,6,1,2,3,2,0,27,5,3,5,8,11,6,9,0,0,1
2,89.77454757843786,89.3857315553273,90.81841928761688,93.03211284431642,84.8914336561521,88.6012559871023,90.10972935875445,95.66009509719979,1,7,1,2,3,2,0,27,5,3,5,8,11,6,9,0,0,1
1,92.4649776988153,97.22040054308029,92.66503182531457,99.6791365974513,88.51779996494939,94.40841988644591,93.16606428913542,99.5979179177015,1,10,6,1,3,2,0,22,4,1,4,7,15,8,9,0,0,1
2,88.3929992855146,92.17353898398237,92.58345245345735,96.00538264398602,84.26446775697832,90.83067561329135,92.01283209706759,94.97928118729398,1,7,3,2,3,2,0,25,4,2,5,8,12,7,9,0,0,1
1,92.26661807397755,89.80880885763108,89.80644042808078,92.78094030615071,87.01107247245501,88.75123714721863,89.45644970396025,97.96178262441131,1,9,1,3,3,2,0,27,6,3,4,8,12,6,8,0,0,1
2,85.87031449568303,88.51089217863326,92.20116127518158,93.04262466645802,81.71753981200837,88.39632557231918,90.60164189649875,91.51243555048572,1,5,1,2,3,2,0,27,4,3,5,8,11,6,10,0,0,1
2,87.54476492050006,87.62304545944647,90.40067923247598,90.75655948826216,83.95366491648419,88.66316749593146,87.22407785636716,90.0643113165963,1,8,1,4,3,2,0,29,5,4,4,6,16,9,14,0,0,1
2,88.85033308426237,88.73132694306597,85.04824295893293,88.75482213327703,88.77149779728812,88.79306057190425,88.73419287154123,88.73853872372904,2,31,1,7,3,5,1,33,6,8,6,2,20,12,15,0,0,1
