目标客户编号,品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
762.0,2.0,87.07,96.38,88.92,88.88,92.11,88.88,93.26,88.87,1.0,18.0,1.0,10.0,3.0,5.0,1,1985.0,4.0,12.0,3.0,7.0,40.0,24.0,12.0,30.0,25.0,0.0
763.0,2.0,88.92,93.37,92.67,88.88,99.98,91.63,93.46,96.65,2.0,32.0,1.0,5.0,6.0,6.0,2,1988.0,6.0,9.0,3.0,2.0,46.0,18.0,17.0,20.0,28.0,0.0
764.0,2.0,83.21,88.92,81.56,88.88,87.09,86.14,82.16,77.34,2.0,20.0,3.0,5.0,5.0,6.0,1,1974.0,6.0,22.0,3.0,2.0,12.0,7.0,10.0,20.0,10.0,0.0
765.0,2.0,84.86,87.65,85.17,88.88,85.79,86.14,84.51,85.54,1.0,12.0,1.0,10.0,2.0,3.0,#NULL!,1988.0,5.0,10.0,8.0,10.0,12.0,7.0,10.0,15.0,10.0,0.0
766.0,2.0,85.97,80.23,81.56,88.88,88.87,88.88,77.77,77.76,1.0,8.0,2.0,7.0,3.0,5.0,1,1989.0,5.0,7.0,5.0,7.0,18.0,14.0,12.0,0.0,5.0,1.0
767.0,2.0,55.25,63.27,62.94,65.76,64.72,69.74,62.24,58.88,2.0,42.0,2.0,12.0,3.0,5.0,1,1978.0,5.0,18.0,5.0,5.0,19.0,13.0,14.0,0.0,0.0,0.0
768.0,2.0,68.73,67.95,74.05,66.66,66.72,71.95,71.06,71.11,2.0,15.0,1.0,6.0,2.0,3.0,#NULL!,1990.0,5.0,10.0,3.0,3.0,20.0,15.0,10.0,0.0,13.0,0.0
769.0,2.0,76.7,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2.0,20.0,2.0,10.0,4.0,5.0,2,1987.0,6.0,10.0,4.0,4.0,20.0,12.0,15.0,10.0,5.0,0.0
770.0,2.0,85.37,86.89,96.28,85.61,88.87,86.14,99.99,99.98,2.0,33.0,2.0,7.0,3.0,5.0,1,1986.0,8.0,6.0,2.0,5.0,23.0,9.0,7.0,30.0,25.0,0.0
771.0,2.0,77.81,74.11,70.3,74.08,77.76,77.77,75.48,77.76,2.0,26.0,1.0,4.0,2.0,3.0,#NULL!,1993.0,6.0,3.0,6.0,5.0,30.0,14.0,26.0,0.0,0.0,0.0
772.0,2.0,78.92,83.52,74.05,88.88,88.87,80.85,86.59,88.87,2.0,32.0,2.0,6.0,3.0,5.0,1,1988.0,6.0,7.0,3.0,2.0,40.0,19.0,23.0,40.0,8.0,0.0
773.0,2.0,57.8,55.58,48.07,52.28,57.32,58.63,62.29,51.87,2.0,9.0,1.0,3.0,3.0,2.0,#NULL!,1997.0,5.0,3.0,4.0,8.0,50.0,20.0,45.0,13.0,0.0,0.0
774.0,2.0,77.81,75.41,77.81,77.77,77.76,77.77,77.77,77.76,1.0,3.0,1.0,4.0,3.0,5.0,1,1989.0,6.0,7.0,6.0,2.0,50.0,30.0,30.0,0.0,0.0,0.0
775.0,2.0,76.1,77.8,81.56,77.77,77.76,80.85,75.68,77.76,1.0,2.0,3.0,3.0,4.0,2.0,#NULL!,1996.0,6.0,3.0,1.0,5.0,30.0,25.0,15.0,30.0,20.0,0.0
776.0,2.0,74.25,72.41,74.05,74.5,72.75,77.45,75.49,73.66,1.0,8.0,2.0,7.0,3.0,5.0,1,1992.0,6.0,6.0,6.0,5.0,18.0,11.0,15.0,20.0,5.0,0.0
777.0,2.0,74.85,73.54,70.44,70.82,68.37,71.95,73.2,70.76,2.0,28.0,1.0,5.0,3.0,2.0,#NULL!,1991.0,6.0,6.0,4.0,5.0,16.0,8.0,10.0,0.0,0.0,0.0
778.0,2.0,79.66,80.23,74.05,77.77,71.67,75.03,77.77,81.44,2.0,26.0,1.0,6.0,3.0,2.0,#NULL!,1994.0,5.0,6.0,4.0,8.0,16.0,8.0,9.0,20.0,10.0,0.0
779.0,2.0,77.81,77.8,66.69,77.77,77.76,72.49,73.4,74.44,2.0,27.0,1.0,7.0,3.0,2.0,#NULL!,1993.0,5.0,5.0,4.0,4.0,18.0,9.0,10.0,15.0,12.0,0.0
780.0,2.0,73.8,66.69,66.69,66.66,66.65,66.66,66.67,66.66,2.0,20.0,1.0,3.0,2.0,3.0,#NULL!,1985.0,5.0,10.0,4.0,2.0,15.0,10.0,7.0,35.0,5.0,0.0
781.0,2.0,66.69,69.69,66.69,66.66,66.65,66.66,66.67,66.66,2.0,15.0,1.0,5.0,3.0,5.0,1,1990.0,6.0,5.0,2.0,5.0,15.0,10.0,7.0,30.0,5.0,0.0
782.0,2.0,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,1.0,15.0,2.0,2.0,4.0,5.0,2,1985.0,5.0,12.0,5.0,5.0,18.0,13.0,9.0,30.0,10.0,0.0
783.0,2.0,76.35,78.21,74.2,74.03,79.23,75.23,77.77,81.87,2.0,20.0,2.0,8.0,3.0,5.0,1,1978.0,5.0,19.0,4.0,6.0,22.0,12.0,18.0,0.0,0.0,0.0
784.0,2.0,76.16,77.8,74.2,77.77,77.76,75.03,73.34,77.76,1.0,8.0,2.0,6.0,3.0,5.0,1,1990.0,6.0,8.0,4.0,4.0,20.0,10.0,10.0,10.0,25.0,0.0
785.0,2.0,68.73,66.69,62.94,69.03,66.88,72.28,69.09,73.66,2.0,45.0,2.0,18.0,3.0,5.0,1,1975.0,5.0,21.0,6.0,5.0,18.0,13.0,13.0,0.0,0.0,0.0
786.0,2.0,80.2,74.04,88.92,84.72,77.76,83.6,91.16,77.76,2.0,15.0,2.0,6.0,3.0,5.0,1,1990.0,6.0,6.0,4.0,8.0,14.0,9.0,10.0,14.0,0.0,0.0
787.0,2.0,74.67,77.8,70.44,77.77,77.76,77.77,77.77,74.44,2.0,25.0,3.0,10.0,6.0,6.0,2,1970.0,4.0,25.0,3.0,3.0,15.0,11.0,10.0,15.0,12.0,0.0
788.0,2.0,72.82,72.09,70.44,77.77,74.52,71.95,75.49,74.44,1.0,6.0,2.0,8.0,4.0,4.0,#NULL!,1986.0,6.0,9.0,5.0,2.0,20.0,9.0,10.0,30.0,5.0,0.0
789.0,2.0,75.24,74.52,77.81,84.72,73.45,72.49,77.59,81.09,2.0,20.0,2.0,10.0,5.0,6.0,1,1985.0,6.0,12.0,4.0,4.0,20.0,8.0,9.0,15.0,25.0,0.0
790.0,2.0,78.4,81.65,59.18,74.08,82.24,66.66,84.44,84.42,2.0,20.0,3.0,1.0,3.0,5.0,1,1976.0,6.0,22.0,2.0,3.0,30.0,20.0,20.0,0.0,0.0,0.0
791.0,2.0,88.2,84.75,85.17,81.03,77.76,80.52,71.04,74.44,1.0,10.0,1.0,3.0,3.0,5.0,1,1981.0,6.0,14.0,4.0,4.0,14.0,15.0,12.0,0.0,0.0,0.0
792.0,2.0,80.95,75.37,74.2,74.08,80.84,85.81,77.76,77.76,2.0,30.0,1.0,5.0,3.0,2.0,#NULL!,1991.0,5.0,7.0,5.0,4.0,19.0,8.0,15.0,5.0,0.0,0.0
793.0,2.0,85.37,82.22,81.56,92.56,82.61,80.52,82.35,81.09,2.0,42.0,2.0,15.0,5.0,6.0,1,1978.0,4.0,20.0,2.0,2.0,19.0,14.0,15.0,20.0,10.0,0.0
794.0,2.0,83.21,80.23,85.17,77.77,79.23,83.6,77.97,77.42,2.0,30.0,1.0,8.0,3.0,2.0,#NULL!,1990.0,5.0,8.0,5.0,4.0,20.0,8.0,14.0,50.0,0.0,0.0
795.0,2.0,71.3,72.37,77.81,77.77,68.43,77.77,73.4,70.33,2.0,29.0,2.0,8.0,4.0,5.0,2,1990.0,6.0,6.0,3.0,4.0,14.0,15.0,15.0,0.0,0.0,0.0
796.0,2.0,82.1,77.8,74.05,77.77,77.76,86.14,88.88,88.87,2.0,35.0,2.0,10.0,4.0,5.0,2,1985.0,6.0,12.0,6.0,2.0,30.0,18.0,20.0,10.0,5.0,0.0
797.0,2.0,83.21,83.48,85.17,81.93,81.0,80.52,84.44,81.87,2.0,26.0,2.0,2.0,3.0,2.0,#NULL!,1994.0,5.0,2.0,1.0,8.0,30.0,8.0,25.0,0.0,0.0,1.0
798.0,2.0,73.39,70.96,70.44,66.66,66.65,66.66,66.67,66.66,2.0,12.0,1.0,7.0,3.0,5.0,1,1986.0,6.0,12.0,4.0,3.0,14.0,15.0,20.0,0.0,0.0,0.0
799.0,2.0,77.81,83.89,81.56,81.45,81.0,83.06,84.49,81.87,1.0,14.0,1.0,6.0,3.0,5.0,1,1990.0,6.0,6.0,4.0,4.0,14.0,22.0,10.0,40.0,0.0,0.0
800.0,2.0,81.69,80.23,77.81,77.77,77.76,88.88,77.77,81.87,2.0,31.0,1.0,10.0,3.0,2.0,#NULL!,1989.0,5.0,10.0,4.0,1.0,15.0,8.0,10.0,10.0,10.0,0.0
801.0,2.0,88.92,91.31,74.05,88.88,84.24,75.56,73.32,85.54,2.0,30.0,1.0,3.0,3.0,5.0,1,1989.0,6.0,8.0,2.0,4.0,28.0,13.0,17.0,25.0,0.0,0.0
802.0,2.0,75.59,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2.0,37.0,2.0,10.0,3.0,5.0,1,1982.0,5.0,15.0,4.0,2.0,24.0,14.0,20.0,0.0,0.0,0.0
803.0,2.0,62.27,64.26,59.18,66.66,68.12,66.66,71.04,66.66,1.0,9.0,3.0,9.0,3.0,5.0,1,1988.0,6.0,9.0,4.0,3.0,25.0,18.0,10.0,30.0,10.0,0.0
804.0,2.0,66.54,61.09,74.05,67.08,61.92,61.71,66.99,63.33,2.0,44.0,1.0,15.0,3.0,5.0,1,1976.0,6.0,20.0,3.0,4.0,22.0,17.0,17.0,0.0,0.0,0.0
805.0,2.0,77.01,73.35,74.2,74.08,82.39,79.99,80.07,77.42,2.0,34.0,1.0,8.0,5.0,6.0,1,1986.0,5.0,12.0,7.0,9.0,20.0,15.0,10.0,40.0,10.0,0.0
806.0,2.0,72.41,79.54,85.17,84.72,80.78,80.52,82.23,81.87,2.0,35.0,2.0,8.0,6.0,6.0,2,1985.0,5.0,10.0,7.0,9.0,25.0,16.0,15.0,25.0,10.0,0.0
807.0,2.0,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,1.0,28.0,2.0,5.0,3.0,5.0,1,1980.0,5.0,18.0,6.0,5.0,29.0,19.0,11.0,10.0,25.0,0.0
808.0,2.0,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,2.0,29.0,2.0,6.0,2.0,3.0,#NULL!,1990.0,6.0,8.0,6.0,4.0,30.0,20.0,25.0,5.0,0.0,1.0
809.0,2.0,75.24,81.09,85.17,81.93,84.08,83.06,80.05,81.87,2.0,27.0,1.0,5.0,3.0,2.0,#NULL!,1993.0,6.0,4.0,4.0,5.0,32.0,19.0,27.0,12.0,0.0,0.0
810.0,2.0,78.35,80.05,74.2,85.19,69.67,64.12,71.06,69.98,2.0,34.0,1.0,12.0,4.0,5.0,2,1986.0,6.0,11.0,4.0,2.0,37.0,28.0,30.0,17.0,5.0,0.0
811.0,2.0,88.92,89.68,85.17,85.61,88.87,86.14,84.44,88.87,2.0,29.0,1.0,5.0,3.0,5.0,1,1991.0,6.0,6.0,4.0,2.0,35.0,20.0,10.0,0.0,0.0,1.0
812.0,2.0,66.69,68.71,66.69,66.66,76.3,75.03,71.06,70.76,2.0,2.0,1.0,3.0,2.0,2.0,#NULL!,1988.0,5.0,12.0,4.0,6.0,30.0,25.0,20.0,0.0,0.0,0.0
813.0,2.0,73.93,77.4,74.05,70.34,81.0,75.03,71.06,73.66,2.0,28.0,1.0,5.0,4.0,2.0,#NULL!,1992.0,5.0,6.0,4.0,8.0,35.0,20.0,20.0,0.0,0.0,0.0
814.0,2.0,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,2.0,29.0,2.0,6.0,2.0,3.0,#NULL!,1982.0,3.0,16.0,6.0,4.0,34.0,13.0,15.0,15.0,0.0,1.0
815.0,2.0,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,2.0,28.0,1.0,4.0,3.0,5.0,1,1980.0,5.0,18.0,5.0,6.0,31.0,20.0,19.0,0.0,0.0,1.0
816.0,2.0,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,1.0,28.0,2.0,4.0,3.0,5.0,1,1983.0,6.0,12.0,4.0,6.0,39.0,14.0,19.0,0.0,20.0,0.0
817.0,2.0,75.59,77.8,77.81,77.77,77.76,77.77,77.77,85.12,1.0,6.0,2.0,4.0,1.0,1.0,#NULL!,1990.0,5.0,6.0,3.0,5.0,50.0,45.0,30.0,10.0,10.0,0.0
818.0,2.0,76.7,77.8,77.81,77.77,77.76,77.77,77.77,77.76,1.0,6.0,2.0,4.0,1.0,1.0,#NULL!,1990.0,5.0,6.0,3.0,2.0,50.0,14.0,46.0,10.0,10.0,0.0
819.0,2.0,93.91,96.34,85.17,96.3,93.66,88.55,91.18,92.98,1.0,32.0,1.0,7.0,6.0,6.0,2,1988.0,6.0,10.0,3.0,2.0,46.0,18.0,21.0,0.0,28.0,0.0
820.0,2.0,87.07,86.52,85.17,88.88,85.85,88.88,88.88,88.87,2.0,28.0,1.0,5.0,3.0,5.0,1,1980.0,6.0,15.0,4.0,2.0,41.0,16.0,13.0,18.0,20.0,0.0
821.0,2.0,88.0,90.94,77.81,88.88,88.87,91.96,90.98,92.2,2.0,36.0,2.0,11.0,3.0,5.0,1,1984.0,8.0,11.0,4.0,1.0,50.0,10.0,20.0,15.0,30.0,0.0
822.0,2.0,88.92,88.92,85.17,85.61,85.79,88.88,88.88,88.87,2.0,28.0,1.0,4.0,3.0,5.0,1,1984.0,4.0,15.0,4.0,2.0,43.0,17.0,12.0,0.0,25.0,0.0
823.0,2.0,98.01,91.92,99.03,96.72,87.34,91.63,93.27,95.88,2.0,28.0,1.0,5.0,6.0,6.0,2,1992.0,6.0,6.0,6.0,2.0,43.0,16.0,23.0,0.0,20.0,0.0
824.0,2.0,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,2.0,28.0,1.0,3.0,3.0,5.0,1,1980.0,5.0,17.0,4.0,2.0,41.0,16.0,27.0,0.0,0.0,1.0
825.0,2.0,84.32,83.24,77.95,88.88,88.71,83.06,88.69,85.89,2.0,36.0,2.0,6.0,3.0,5.0,1,1983.0,4.0,13.0,5.0,4.0,10.0,6.0,3.0,0.0,55.0,0.0
826.0,2.0,97.08,90.05,88.92,96.3,91.89,97.25,90.98,96.65,1.0,9.0,2.0,3.0,5.0,6.0,1,1987.0,6.0,9.0,3.0,5.0,27.0,17.0,8.0,20.0,30.0,0.0
827.0,2.0,74.45,79.27,88.92,88.88,85.79,79.99,84.32,84.77,2.0,6.0,3.0,4.0,2.0,3.0,#NULL!,1981.0,5.0,16.0,6.0,4.0,20.0,10.0,16.0,15.0,15.0,0.0
828.0,2.0,88.92,88.92,88.92,81.03,88.87,83.06,82.16,88.87,2.0,29.0,2.0,7.0,3.0,2.0,#NULL!,1982.0,5.0,16.0,4.0,6.0,32.0,14.0,10.0,20.0,25.0,0.0
829.0,2.0,88.92,81.46,81.56,88.88,82.78,83.06,84.49,84.77,2.0,29.0,2.0,7.0,3.0,5.0,1,1980.0,5.0,17.0,4.0,7.0,38.0,22.0,17.0,10.0,20.0,0.0
830.0,2.0,75.24,76.95,70.44,74.5,76.05,75.56,77.77,70.33,1.0,15.0,1.0,10.0,1.0,1.0,#NULL!,1990.0,6.0,8.0,7.0,9.0,60.0,50.0,40.0,10.0,5.0,0.0
831.0,2.0,77.01,70.75,74.2,66.66,79.23,71.95,73.34,73.66,2.0,30.0,2.0,6.0,4.0,5.0,2,1984.0,4.0,15.0,2.0,3.0,50.0,32.0,15.0,30.0,25.0,0.0
832.0,2.0,54.86,61.16,51.96,65.76,65.19,60.84,57.82,77.76,2.0,3.0,1.0,2.0,4.0,4.0,#NULL!,1993.0,6.0,3.0,3.0,5.0,27.0,17.0,8.0,30.0,20.0,0.0
833.0,2.0,69.83,66.69,66.69,69.92,69.9,72.49,68.95,69.98,2.0,6.0,2.0,5.0,4.0,4.0,#NULL!,1986.0,6.0,11.0,7.0,9.0,35.0,28.0,20.0,15.0,15.0,0.0
834.0,2.0,71.3,65.43,62.94,62.97,65.35,66.99,59.98,62.55,1.0,20.0,2.0,10.0,3.0,5.0,1,1986.0,6.0,12.0,4.0,4.0,39.0,20.0,11.0,30.0,20.0,0.0
835.0,2.0,83.52,81.09,85.17,85.61,82.61,86.14,84.31,85.54,2.0,29.0,2.0,7.0,3.0,5.0,1,1980.0,5.0,16.0,4.0,7.0,14.0,9.0,4.0,0.0,55.0,0.0
836.0,2.0,90.21,87.04,85.17,85.19,85.96,89.21,91.18,89.65,2.0,5.0,3.0,4.0,4.0,5.0,2,1993.0,4.0,3.0,7.0,9.0,15.0,10.0,10.0,25.0,10.0,0.0
837.0,2.0,69.51,68.43,70.3,59.71,68.49,60.84,66.62,69.98,2.0,3.0,2.0,2.0,4.0,4.0,#NULL!,1993.0,6.0,3.0,3.0,5.0,27.0,8.0,8.0,30.0,20.0,0.0
838.0,2.0,99.04,99.03,99.03,95.82,88.87,94.17,91.16,92.55,2.0,25.0,2.0,15.0,3.0,5.0,1,1976.0,5.0,22.0,4.0,7.0,31.0,15.0,17.0,15.0,0.0,1.0
839.0,2.0,85.04,80.81,92.53,78.66,71.51,86.14,75.49,74.01,2.0,8.0,2.0,9.0,3.0,5.0,1,1987.0,6.0,9.0,6.0,4.0,49.0,19.0,19.0,20.0,20.0,0.0
840.0,2.0,80.57,82.34,70.44,78.66,88.65,88.02,77.79,86.32,2.0,4.0,4.0,3.0,4.0,5.0,2,1990.0,3.0,5.0,6.0,7.0,13.0,10.0,9.0,20.0,15.0,0.0
841.0,2.0,78.74,77.8,77.81,84.72,82.24,86.14,77.73,78.54,2.0,36.0,1.0,7.0,3.0,5.0,1,1983.0,6.0,14.0,6.0,7.0,20.0,13.0,10.0,20.0,0.0,0.0
842.0,2.0,86.7,88.92,85.17,84.72,77.93,80.52,86.59,84.77,2.0,38.0,1.0,12.0,3.0,5.0,1,1982.0,3.0,13.0,4.0,2.0,30.0,15.0,18.0,0.0,0.0,1.0
843.0,2.0,80.77,84.5,59.47,85.61,87.09,83.6,84.44,74.01,2.0,5.0,3.0,3.0,5.0,6.0,1,1985.0,4.0,12.0,6.0,2.0,40.0,35.0,30.0,20.0,10.0,0.0
844.0,2.0,77.81,81.5,77.81,77.77,75.99,66.66,75.48,77.76,2.0,7.0,4.0,6.0,2.0,3.0,#NULL!,1990.0,6.0,7.0,6.0,5.0,30.0,20.0,10.0,32.0,17.0,0.0
845.0,2.0,92.65,86.64,85.31,92.61,87.47,88.35,82.33,93.32,2.0,8.0,2.0,6.0,3.0,5.0,1,1984.0,6.0,13.0,5.0,6.0,30.0,25.0,15.0,15.0,15.0,0.0
846.0,2.0,77.63,59.82,66.54,66.24,50.53,50.26,53.39,58.52,2.0,5.0,1.0,3.0,3.0,2.0,#NULL!,1998.0,5.0,3.0,7.0,9.0,30.0,20.0,10.0,40.0,20.0,0.0
847.0,2.0,77.81,77.8,77.81,77.77,77.76,77.77,75.49,77.76,1.0,5.0,2.0,5.0,1.0,1.0,#NULL!,1994.0,5.0,5.0,4.0,5.0,30.0,20.0,15.0,20.0,10.0,0.0
848.0,2.0,72.22,75.78,70.44,77.77,82.08,80.52,77.58,74.44,1.0,15.0,1.0,10.0,1.0,1.0,#NULL!,1990.0,5.0,8.0,7.0,9.0,30.0,20.0,20.0,10.0,5.0,0.0
849.0,2.0,86.89,85.63,88.92,88.88,85.63,85.81,84.49,84.77,2.0,29.0,1.0,7.0,3.0,2.0,#NULL!,1982.0,5.0,14.0,4.0,6.0,36.0,20.0,15.0,10.0,20.0,0.0
850.0,2.0,85.97,87.94,88.92,84.72,85.79,86.14,86.79,84.77,2.0,29.0,2.0,7.0,3.0,2.0,#NULL!,1981.0,5.0,15.0,4.0,6.0,43.0,10.0,16.0,20.0,20.0,0.0
851.0,2.0,87.07,85.91,88.92,88.88,85.79,83.06,84.31,84.77,2.0,29.0,2.0,7.0,3.0,2.0,#NULL!,1981.0,5.0,17.0,4.0,7.0,48.0,14.0,21.0,10.0,20.0,0.0
852.0,2.0,71.68,80.23,77.81,74.98,77.76,69.41,77.77,77.76,2.0,8.0,2.0,3.0,3.0,5.0,1,1985.0,6.0,12.0,4.0,2.0,40.0,35.0,30.0,10.0,10.0,0.0
853.0,2.0,77.81,77.8,77.81,77.77,77.76,77.77,75.48,77.76,2.0,7.0,1.0,4.0,2.0,3.0,#NULL!,1980.0,5.0,16.0,2.0,1.0,50.0,45.0,30.0,20.0,10.0,0.0
854.0,2.0,74.5,72.98,77.81,77.77,69.9,75.03,75.49,77.76,2.0,8.0,3.0,6.0,3.0,5.0,1,1981.0,5.0,13.0,5.0,3.0,43.0,28.0,30.0,18.0,16.0,0.0
855.0,2.0,77.81,80.81,77.81,81.03,84.08,80.52,80.05,77.76,2.0,5.0,3.0,10.0,5.0,6.0,1,1990.0,6.0,5.0,5.0,5.0,15.0,9.0,7.0,0.0,0.0,0.0
856.0,2.0,87.27,87.04,81.56,89.3,87.57,85.81,86.54,81.02,2.0,30.0,1.0,6.0,4.0,6.0,1,1989.0,6.0,6.0,6.0,4.0,16.0,10.0,13.0,0.0,0.0,1.0
857.0,2.0,78.92,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2.0,28.0,2.0,8.0,3.0,2.0,#NULL!,1991.0,6.0,6.0,7.0,9.0,22.0,12.0,10.0,0.0,0.0,0.0
858.0,2.0,77.81,74.52,77.81,81.03,80.78,83.6,82.16,81.09,2.0,35.0,1.0,10.0,3.0,5.0,1,1984.0,6.0,11.0,1.0,7.0,20.0,15.0,10.0,0.0,0.0,0.0
859.0,2.0,72.1,74.52,77.81,77.77,77.6,86.14,77.71,74.09,1.0,6.0,1.0,5.0,3.0,5.0,1,1993.0,6.0,4.0,2.0,4.0,27.0,13.0,10.0,40.0,10.0,0.0
860.0,2.0,78.92,77.8,77.81,77.77,77.76,77.77,77.77,77.76,1.0,6.0,2.0,4.0,1.0,1.0,#NULL!,1990.0,5.0,4.0,3.0,2.0,20.0,10.0,10.0,20.0,10.0,0.0
861.0,2.0,87.07,79.83,85.17,77.77,77.54,80.52,82.35,81.87,2.0,35.0,2.0,15.0,4.0,6.0,1,1984.0,5.0,13.0,5.0,5.0,24.0,13.0,11.0,32.0,5.0,0.0
862.0,2.0,78.92,83.52,85.17,78.66,85.63,83.06,84.31,77.76,2.0,30.0,1.0,5.0,5.0,6.0,1,1990.0,6.0,5.0,2.0,5.0,28.0,18.0,12.0,35.0,7.0,0.0
863.0,2.0,77.81,81.5,77.81,77.77,77.76,86.14,80.07,84.77,2.0,28.0,1.0,3.0,4.0,4.0,#NULL!,1992.0,6.0,3.0,5.0,4.0,28.0,15.0,11.0,0.0,0.0,0.0
864.0,2.0,67.8,75.68,63.08,70.82,65.41,61.38,62.23,63.33,2.0,26.0,1.0,8.0,3.0,5.0,1,1994.0,6.0,3.0,3.0,4.0,20.0,16.0,10.0,30.0,6.0,0.0
865.0,2.0,81.69,74.52,81.56,77.77,79.7,83.6,79.87,73.66,2.0,30.0,1.0,10.0,3.0,6.0,1,1989.0,5.0,6.0,6.0,5.0,24.0,14.0,11.0,11.0,3.0,0.0
866.0,2.0,82.82,86.89,81.56,85.61,85.63,85.81,88.88,84.77,2.0,34.0,1.0,5.0,4.0,5.0,2,1984.0,6.0,11.0,6.0,2.0,38.0,22.0,30.0,0.0,0.0,1.0
867.0,2.0,81.75,84.69,85.17,85.61,77.99,83.6,71.06,81.09,2.0,36.0,2.0,8.0,4.0,5.0,1,1984.0,6.0,15.0,5.0,4.0,30.0,25.0,25.0,25.0,10.0,0.0
868.0,2.0,77.81,77.8,70.3,77.77,77.76,77.77,77.77,77.76,2.0,40.0,1.0,13.0,3.0,5.0,1,1980.0,5.0,17.0,7.0,9.0,60.0,55.0,40.0,0.0,0.0,0.0
869.0,2.0,72.82,76.54,70.44,70.34,74.52,69.74,73.4,73.66,2.0,10.0,2.0,4.0,2.0,3.0,#NULL!,1990.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,20.0,10.0,0.0
870.0,2.0,77.81,77.8,77.81,81.03,79.06,80.52,77.77,74.44,2.0,15.0,2.0,8.0,5.0,6.0,1,1987.0,5.0,9.0,3.0,5.0,13.0,7.0,10.0,10.0,5.0,0.0
871.0,2.0,85.04,85.63,81.56,84.72,85.63,86.14,84.31,84.77,1.0,12.0,2.0,9.0,4.0,4.0,#NULL!,1986.0,5.0,10.0,1.0,4.0,13.0,8.0,10.0,22.0,11.0,0.0
872.0,2.0,83.21,81.09,74.2,74.5,82.3,77.45,77.91,73.66,1.0,11.0,2.0,2.0,5.0,6.0,1,1994.0,5.0,3.0,5.0,8.0,16.0,9.0,9.0,15.0,10.0,0.0
873.0,2.0,86.29,85.91,74.2,71.29,71.61,64.65,80.07,76.99,2.0,28.0,3.0,8.0,5.0,6.0,1,1992.0,6.0,8.0,7.0,9.0,19.0,13.0,9.0,23.0,11.0,0.0
874.0,2.0,71.3,79.54,74.2,78.24,69.73,75.03,71.24,74.09,2.0,28.0,2.0,3.0,4.0,4.0,#NULL!,1992.0,5.0,4.0,7.0,9.0,15.0,6.0,6.0,20.0,0.0,0.0
875.0,2.0,77.94,88.92,85.17,84.72,87.63,88.88,91.18,84.77,2.0,10.0,2.0,8.0,5.0,6.0,1,1989.0,6.0,8.0,7.0,9.0,25.0,8.0,10.0,38.0,0.0,0.0
876.0,2.0,73.33,71.24,74.05,67.13,81.0,69.41,75.62,77.42,2.0,29.0,1.0,6.0,4.0,4.0,#NULL!,1990.0,8.0,5.0,6.0,8.0,25.0,13.0,20.0,10.0,4.0,0.0
877.0,2.0,73.21,79.07,70.44,74.5,71.57,61.05,68.71,76.99,2.0,20.0,1.0,8.0,2.0,3.0,#NULL!,1990.0,4.0,6.0,5.0,4.0,20.0,18.0,15.0,0.0,0.0,0.0
878.0,2.0,80.99,85.63,81.56,85.19,85.63,86.14,88.88,85.54,2.0,34.0,1.0,3.0,4.0,5.0,2,1986.0,6.0,12.0,6.0,3.0,22.0,10.0,10.0,0.0,0.0,0.0
879.0,2.0,81.69,83.24,74.2,85.61,82.61,83.6,84.44,85.89,1.0,9.0,1.0,5.0,5.0,6.0,1,1991.0,5.0,5.0,6.0,5.0,26.0,13.0,5.0,10.0,10.0,0.0
880.0,2.0,85.24,88.92,88.92,88.88,88.87,88.88,88.88,88.87,1.0,3.0,2.0,5.0,3.0,2.0,#NULL!,1994.0,6.0,3.0,1.0,7.0,22.0,10.0,8.0,20.0,20.0,0.0
881.0,2.0,80.71,79.83,70.3,77.29,80.94,75.56,82.16,75.21,2.0,30.0,2.0,10.0,3.0,5.0,1,1990.0,5.0,8.0,4.0,2.0,23.0,7.0,11.0,0.0,20.0,0.0
882.0,2.0,72.22,61.38,59.33,62.97,67.9,69.21,66.67,66.23,2.0,12.0,2.0,10.0,5.0,5.0,1,1985.0,6.0,12.0,5.0,7.0,29.0,12.0,14.0,0.0,25.0,0.0
883.0,2.0,75.24,77.8,77.81,77.77,72.91,77.77,68.76,70.33,2.0,30.0,1.0,10.0,3.0,5.0,1,1985.0,5.0,12.0,2.0,2.0,24.0,7.0,7.0,20.0,25.0,0.0
884.0,2.0,77.81,73.54,77.81,74.08,71.51,69.41,66.85,69.98,2.0,30.0,1.0,6.0,3.0,5.0,1,1990.0,6.0,7.0,6.0,2.0,20.0,10.0,15.0,20.0,10.0,0.0
