品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
1,0.3807451328974717,-0.20615858397309114,0.162323662892818,-0.10880656378524937,-0.20167252275752592,-0.385558915886135,-0.44017169632726916,-0.34514352933740283,2,38,1,14,4,5,2,40,6,18,5,6,26,18,11,0,0,1
2,0.3807451328974717,-0.23555858876873534,0.16024854868760918,-0.09478219369426219,-0.24701856492278046,-0.385558915886135,-0.4375303931116583,-0.4282580879276916,2,39,2,14,5,6,1,40,6,18,5,5,25,17,10,0,0,1
1,0.3807451328974717,-0.18683774521443167,0.16366240501070992,-0.1177384572149201,-0.17155573640185773,-0.385558915886135,-0.4418754592620705,-0.2895876393514568,2,38,1,14,4,5,2,40,6,18,6,6,26,18,11,0,0,1
1,0.3807451328974717,-0.15807532821244952,0.1656161171048056,-0.13062894109173318,-0.1260967175835306,-0.385558915886135,-0.44436149079926973,-0.205114428809241,2,38,1,14,4,5,2,40,6,18,6,7,26,19,11,0,0,1
1,0.3807451328974717,-0.1625195182199198,0.16531744655959615,-0.12866875740689596,-0.13318037090640164,-0.385558915886135,-0.44398147296353,-0.21833260410546695,2,38,1,14,4,5,2,40,6,18,6,7,26,19,11,0,0,1
1,0.3807451328974717,-0.16145784598945778,0.16538890550110028,-0.12913807561911145,-0.13149041707549247,-0.385558915886135,-0.44407239580380703,-0.21518116700147197,2,38,1,14,4,5,2,40,6,18,6,7,26,19,11,0,0,1
2,0.3807451328974717,-0.2532944340940826,0.1589755662898706,-0.08605717604061028,-0.27414184591960505,-0.385558915886135,-0.4359098618543529,-0.4776823527268536,2,39,2,14,5,6,1,40,6,18,5,5,25,17,10,0,0,1
2,0.3807451328974717,-0.3055674692466275,0.15513607830888465,-0.059037709988524145,-0.35325761514291587,-0.385558915886135,-0.43102121881221156,-0.620648582922806,2,39,2,15,5,6,1,40,6,19,4,3,25,15,10,0,0,1
2,0.3807451328974717,-0.22930380965553954,0.16069374337292044,-0.09781074689127427,-0.23741397119493707,-0.385558915886135,-0.43809709617183845,-0.41070522173199153,2,39,2,14,5,6,1,40,6,18,5,5,25,17,10,0,0,1
1,0.3807451328974717,-0.1639789080186892,0.16521910661858458,-0.12802255081313266,-0.13550116860881262,-0.385558915886135,-0.4438563462749638,-0.2226584200320454,2,38,1,14,4,5,2,40,6,18,6,7,26,19,11,0,0,1
1,0.3807451328974717,-0.09653619925558421,0.1696156915384487,-0.15655281347877073,-0.023206438001239733,-0.385558915886135,-0.4494492866241347,-0.006471993225463814,2,38,1,13,4,5,2,40,6,17,7,9,26,21,11,0,0,1
2,0.3807451328974717,-0.31984350914551973,0.1540655747100567,-0.051265063422335014,-0.3746771729679026,-0.385558915886135,-0.4296579807522072,-0.6590491099160652,2,39,2,15,5,6,1,40,6,19,3,3,25,15,10,0,0,1
2,0.3807451328974717,-0.2424949664966792,0.15975254524894306,-0.0913943898871543,-0.25764529453414925,-0.385558915886135,-0.43689899019286205,-0.4476475481713759,2,39,2,14,5,6,1,40,6,18,5,5,25,17,10,0,0,1
1,0.3807451328974717,-0.1418102630490405,0.16669867283789533,-0.13770403004457243,-0.09993084770090638,-0.385558915886135,-0.4457388019236121,-0.1560715283079454,2,38,1,13,4,5,2,40,6,17,6,8,26,20,11,0,0,1
2,0.3807451328974717,-0.31326857125448787,0.15455974560573435,-0.05486881446449363,-0.36482146113494557,-0.385558915886135,-0.430287295738403,-0.6413962351061023,2,39,2,15,5,6,1,40,6,19,4,3,25,15,10,0,0,1
2,0.3807451328974717,-0.23744230170740044,0.1601140864809423,-0.09386522989401179,-0.24990696621388322,-0.385558915886135,-0.43735922773463215,-0.43353149802974744,2,39,2,14,5,6,1,40,6,18,5,5,25,17,10,0,0,1
1,0.3807451328974717,-0.1820040412510418,0.1639940974699178,-0.11993859975047609,-0.16397390304880916,-0.385558915886135,-0.44229755885716665,-0.27555341527163535,2,38,1,14,4,5,2,40,6,18,6,7,26,19,11,0,0,1
2,0.3807451328974717,-0.2712039362585455,0.1576745826891644,-0.07703085217014898,-0.30137810617673405,-0.385558915886135,-0.43425352421536023,-0.5271002198335614,2,39,2,14,5,6,1,40,6,18,4,4,25,16,10,0,0,1
2,0.3807451328974717,-0.247576946072863,0.15938763032337955,-0.08889244315491172,-0.2654153612573379,-0.385558915886135,-0.4364344448068918,-0.4618040494474793,2,39,2,14,5,6,1,40,6,18,5,5,25,17,10,0,0,1
2,0.3807451328974717,-0.3403969567375304,0.15250833510346534,-0.03970367436125115,-0.40538839313772995,-0.385558915886135,-0.4276747605470741,-0.7138785774994245,2,39,2,15,5,6,1,40,6,19,3,2,25,14,10,0,0,1
1,-0.010046150492852889,0.582105845365323,0.4120110182887354,-0.7214697255541125,-0.39940671946284134,0.05977314664024939,-0.44108202974944927,-0.45123817545503925,1,10,2,4,3,4,1,31,5,7,6,5,40,21,26,0,0,1
1,-0.13386531836816437,0.05665902462035438,0.4200986617186629,-0.7149354341437528,-0.4069321573011045,-0.4875377338027268,-0.4208227990181019,0.1956416411120062,2,14,2,7,5,6,1,34,5,9,7,7,40,23,32,0,0,1
1,-0.06114324130794674,0.582105845365323,0.5782456826795852,-0.5833183158794683,-0.40403393735158033,0.14028967403314607,-0.23861646352427457,-0.546011719915937,1,9,2,4,3,4,1,31,5,7,6,6,40,21,24,0,0,1
2,-0.11109508930022576,0.582105845365323,0.7608029181415387,-0.4222889178449668,-0.40909380397724365,0.22370464167801138,0.03427294041090834,-0.6458561828295789,1,8,1,5,3,4,1,31,5,7,7,7,40,21,23,0,0,1
1,-0.21540201610853,-0.21691442745689132,0.5444565792430865,-0.6120442513313069,-0.41382416799632316,-0.6552681161718711,-0.26427466001516153,0.4133435019700923,2,16,2,9,5,6,1,35,5,10,7,8,40,24,34,0,0,1
2,-0.08336529068536554,0.582105845365323,0.6576525246449528,-0.5145111270928096,-0.4062403221730288,0.17704159824631827,-0.13230976753341256,-0.5900048303449751,1,8,1,5,3,4,1,31,5,7,7,7,40,21,24,0,0,1
1,-0.04253132868193426,0.3182033005345636,0.29233166090007573,-0.8157494884103821,-0.3998822240976226,-0.3030748997889418,-0.5694575353531985,-0.06154001489029615,1,13,2,5,4,5,2,32,5,7,6,5,40,23,30,0,0,1
1,-0.044482569453834046,0.582105845365323,0.5209757678798308,-0.6318140030639633,-0.4024396237066964,0.11321643243180413,-0.3108893209875546,-0.5137569242106845,1,9,2,4,3,4,1,31,5,7,6,6,40,21,25,0,0,1
1,0.060955533482471715,0.5534362229122743,0.16757240241477564,-0.9084364819900701,-0.39313353445693555,-0.10675975653330419,-0.7032890453450945,-0.27389567705133244,1,11,2,3,4,5,2,31,5,6,6,4,40,22,28,0,0,1
1,-0.055735187842148766,0.2843240938699453,0.3097248951223135,-0.8023425334404504,-0.40083700517590126,-0.32900484565998206,-0.5498954791657251,-0.026084776402234767,1,13,2,5,4,5,2,33,5,8,6,6,40,23,30,0,0,1
1,-0.10292086314348976,0.15324378095950353,0.375143786013027,-0.7510030499561539,-0.40444410518436497,-0.42415239015892797,-0.47443178128436814,0.1130838541682193,1,14,2,6,4,5,2,33,5,8,6,6,40,23,31,0,0,1
1,-0.05511144644979258,0.2859533227574387,0.30889224729684644,-0.8029867632384793,-0.4007912481778049,-0.3277699243617838,-0.5508367683509326,-0.02787739103571642,1,13,2,5,4,5,2,33,5,8,6,6,40,23,30,0,0,1
1,0.007160043889691016,0.4266223308700485,0.23567217523620143,-0.8586502943780394,-0.39679092230835494,-0.2164839138782626,-0.6316932857559204,-0.16383346822533298,1,12,2,4,4,5,2,32,5,7,6,5,40,22,29,0,0,1
1,-0.17059768305897338,-0.07854366760518121,0.47513892166998684,-0.6699502848606979,-0.4099827124430314,-0.563103149110908,-0.35313348737833444,0.2932195455978681,2,15,2,8,5,6,1,34,5,9,7,7,40,23,33,0,0,1
1,0.05471821750394755,0.5377295629188924,0.17612256686782424,-0.9023061659093717,-0.3935879854504228,-0.12100351337149523,-0.6945072784520089,-0.26065273271241257,1,11,2,3,4,5,2,31,5,6,6,4,40,22,28,0,0,1
1,-0.19883456571483296,-0.1672640133387485,0.5185586508611987,-0.6338401373519765,-0.41238946580221647,-0.6212136160597816,-0.2979887345555124,0.3687171483673623,2,16,2,8,5,6,1,35,5,10,7,8,40,24,33,0,0,1
1,0.06944130217198248,0.582105845365323,0.16203154833043268,-0.9123888269106624,-0.39257164410019796,-0.07542373299913069,-0.7093002616766232,-0.3038274112714279,1,11,2,3,4,5,2,31,5,6,6,4,40,22,28,0,0,1
1,0.0064689777089178635,0.4252316783904727,0.23640791889596824,-0.8581012390644615,-0.3968308356061796,-0.21763141603195527,-0.6309000758409278,-0.1625811181829264,1,12,2,4,4,5,2,32,5,7,6,5,40,22,29,0,0,1
1,0.19776362745919396,0.8586618511198141,0.9654085496952711,1.0289551077434436,1.0436924618736692,0.6863032490275717,0.1726653562168662,0.26113593735486024,2,48,2,28,3,5,1,49,6,23,6,2,46,38,42,0,0,1
1,0.04483028763350607,0.9545665175752174,1.0316837201664975,0.9613112428274083,1.0641304757033214,0.8861045730325727,-0.025387590490096937,0.2073894683832034,2,49,2,29,3,5,1,50,6,24,6,2,48,39,44,0,0,1
2,0.8592790793859287,0.4048662518304205,0.654229671518661,1.353896217862018,0.9468728095194637,-0.32019030712030694,0.961975891463073,0.5091279311782013,2,41,2,21,5,6,1,42,4,17,4,2,36,31,31,0,0,1
1,-0.10148532182085068,0.8268801823092363,0.8783639422345653,0.8030773872478899,0.9351178260827863,0.7252019910762534,-0.10147951857256535,0.04963085210312832,2,48,2,26,3,5,1,49,6,23,6,4,52,43,45,0,0,1
2,0.924192835343571,0.35966763599660195,0.6237811230292319,1.3863003423692752,0.9373520753583253,-0.405983304066484,1.0393596571118477,0.5332462114778104,2,40,2,20,5,6,1,41,4,16,4,2,35,30,30,0,0,1
1,-0.10620790349953314,0.7423438179506924,0.7930822076076683,0.7584542375251112,0.8745502746623433,0.5925398062933798,-0.07247825410667734,-0.009881447445727512,2,47,2,25,3,5,1,48,6,22,6,4,53,45,44,0,0,1
1,0.06066528499358255,0.798461172172979,1.083070828674641,0.9092375819756222,1.0333838706957201,0.9774594191066721,0.10256424199624731,0.2402090633927504,2,48,2,28,3,5,1,49,6,23,6,2,48,39,44,3,0,1
1,-0.10455330347689636,0.7719929532616402,0.8229655890969089,0.7741146710353682,0.8957867697448717,0.6391423774602712,-0.08279807007033878,0.013846441632213245,2,47,2,25,3,5,1,48,6,23,6,4,53,44,44,0,0,1
1,0.10579134197082939,0.7228308016195572,1.083070828674641,0.9092375819756222,1.0180493055834297,0.9565542792912815,0.18441822816367748,0.2645663100606591,2,47,2,27,3,5,1,48,6,22,6,2,47,39,43,4,0,1
2,0.6191525824104963,0.571402102420022,0.7676169865470706,1.2341273081419406,0.9822804611023077,0.06253173291991537,0.6760155133832247,0.4191806060321942,2,43,2,23,4,6,1,44,5,19,5,2,40,33,35,0,0,1
1,-0.08029838414532729,1.0226871071743189,1.0787779691032888,0.9135754851363349,1.0786039889669503,1.0279250904473318,-0.1557909348424091,0.16870887546905175,2,50,2,30,3,5,1,51,6,25,6,2,50,40,46,0,0,1
2,-0.13434380344131677,0.2257516139742556,0.2787084579326491,0.48728173669209157,0.5097805348433101,-0.271588526385691,0.12272792163480702,-0.288697250959722,2,41,1,15,3,5,1,42,5,18,7,8,59,53,41,0,0,1
1,0.30056813800236243,0.7900361811600216,0.9180269710790422,1.0776547222489101,1.0290340954359352,0.5426575096167383,0.2962958904047934,0.29923148949794875,2,46,2,26,4,5,1,47,5,22,5,2,45,36,40,0,0,1
2,0.8911050329974154,0.38272079791335545,0.639288374205101,1.3697851602806057,0.9422012582695241,-0.36273113695372927,0.9999104079808323,0.5209645695030117,2,40,2,20,5,6,1,41,4,16,4,2,36,30,31,0,0,1
1,-0.09342016795137144,0.8184943450640788,1.083070828674641,0.3392980051969279,-0.00737219661370477,0.8579463419632265,0.47232392680217955,-0.5091999052857744,1,14,1,10,4,5,1,32,5,9,4,7,40,19,20,0,0,1
2,0.29507170516352627,0.5834685919056075,1.083070828674641,0.2608155407571393,0.7402388726693181,0.6862711275237567,0.6200405766362241,-0.4328318188031789,2,12,2,9,6,6,2,32,6,8,5,8,35,19,17,0,0,1
2,0.4614094526291854,0.409940109418487,1.083070828674641,0.1343216137082246,1.0441769759544677,0.49588021498459994,0.7002140067567116,-0.456857784485388,2,10,2,9,6,6,2,31,6,8,6,8,32,20,16,0,0,1
1,-0.036869881314398154,0.8802110955872329,1.0583191857327374,0.473778285738881,0.15717615870056248,1.020918408061231,0.4626916949571527,-0.37495129190986387,1,17,1,11,5,6,1,33,5,10,3,6,40,18,20,0,0,1
2,0.3276574167357479,0.5498876912473416,1.083070828674641,0.23673973316167854,0.7988466945862429,0.6494069418238775,0.6356061404849729,-0.437514407680019,2,12,2,9,6,6,2,32,6,8,5,8,34,19,17,0,0,1
1,-0.09277346652526221,0.8199706825061174,1.083070828674641,0.34179800672198335,-0.003449999936359792,0.8610148773416689,0.4722870652411313,-0.5072030898278893,1,14,1,10,4,5,1,32,5,9,4,7,40,19,20,0,0,1
2,0.2996034847529798,0.5788122372821333,1.083070828674641,0.25748610064980976,0.7483597194104079,0.6811591833497748,0.6221997750907657,-0.4334818671467167,2,12,2,9,6,6,2,32,6,8,5,8,35,19,17,0,0,1
2,-0.14491068846257746,0.6974685339423142,1.083070828674641,0.12798067776813307,-0.23493859623402458,0.606159090325838,0.4753509833816963,-0.6679218838157095,1,10,1,8,3,4,0,32,5,9,6,8,40,19,20,0,0,1
2,0.3399485809544608,0.2559825585659553,0.48023033802247894,0.1613059370479464,-0.2449980724584799,0.5483136949349534,0.2835130239957095,-0.04620576399300364,2,16,1,10,4,5,1,32,6,7,3,7,37,14,19,0,0,1
1,0.24262392638974897,0.6369913891314859,1.083070828674641,0.2988985554574666,0.6470061791678631,0.7450361162007196,0.5952067331606692,-0.425344124025056,1,13,1,10,5,6,1,32,5,9,5,7,36,19,18,0,0,1
2,0.38389653874166874,0.49143390766815953,1.083070828674641,0.1944309326858042,0.9011100073304555,0.5852555761904397,0.6626555262443935,-0.4456314478342776,2,11,2,9,6,6,2,32,6,8,6,8,33,19,17,0,0,1
1,0.233105915954761,0.49755799769734815,0.33543564141880244,0.7137515094545366,0.8038921853221959,0.5721085757361009,0.15956793431644947,0.5381878526489082,2,34,1,14,4,5,1,35,6,11,2,6,34,21,21,0,0,1
1,0.21926969650094538,0.5070672221906554,0.1706492153211284,0.4915036642892395,0.6576581055505522,0.6898493324237485,0.3000364409932681,0.5381878526489082,2,35,1,15,3,5,1,36,6,13,2,5,37,23,24,0,0,1
2,0.262593657457415,0.5673557801691321,0.1706492153211284,0.02903312419121287,0.6675123215643338,0.6898493324237485,0.44219381819705644,0.5381878526489082,2,35,1,15,4,5,2,36,5,15,2,3,39,25,25,0,0,1
1,0.1772060901941601,0.5561672070169413,0.1706492153211284,0.7606887873445876,0.648231035787069,0.6751268606775052,0.48091390039847187,0.5381878526489082,2,35,1,11,3,5,1,36,6,12,3,5,36,21,26,0,0,1
1,0.1816766381532952,0.45534661448660957,0.1706492153211284,0.8651200920521314,0.6492251291215424,0.6898493324237485,0.17474265033816364,0.5381878526489082,2,35,1,15,3,5,1,36,6,12,2,7,35,21,24,0,0,1
1,0.21484914323192267,0.4816817806225155,0.2819150049101554,0.7779665307508612,0.7526109158194167,0.6108678710083616,0.15956793431644947,0.5381878526489082,2,34,1,14,3,5,1,35,6,12,2,6,35,21,22,0,0,1
1,0.1772060901941601,0.4679217657582392,0.1706492153211284,0.8832990979992572,0.648231035787069,0.68728272188308,0.21752412028903367,0.5381878526489082,2,35,1,14,3,5,1,36,6,12,2,7,35,21,24,0,0,1
1,0.2519359557764965,0.4039312171272844,0.1706492153211284,0.7235142583632606,0.15138554764296636,0.26988520060890187,0.5800207901005424,0.3957138062846135,2,35,2,7,3,5,1,36,5,13,5,3,39,20,26,0,0,1
1,0.3082081579762998,0.582105845365323,0.1706492153211284,0.5499776955077167,0.40671152595366483,0.6898493324237485,0.46149778632232275,0.5381878526489082,2,35,2,12,3,5,1,36,6,14,5,3,40,22,25,0,0,1
2,0.2866606712349896,0.582105845365323,0.1706492153211284,0.17106903561744352,0.5687425314321766,0.6898493324237485,0.47081619082858,0.5381878526489082,2,35,1,14,4,5,2,36,5,15,3,2,40,24,25,0,0,1
1,0.32904546268766144,0.582105845365323,0.23709338772290073,0.831296876349831,0.3688188871637158,0.6429984490628391,0.4110597150789332,0.5381878526489082,2,35,2,10,3,5,1,36,6,13,6,4,39,20,24,0,0,1
2,0.27837460816064336,0.582105845365323,0.1706492153211284,0.0056039615459284944,0.6307092566404605,0.6898493324237485,0.47438636846645277,0.5381878526489082,2,35,1,15,4,5,2,36,5,15,2,2,40,25,25,0,0,1
1,0.20228691197373144,0.4708081677342004,0.1706492153211284,0.9092375819756222,0.5837619646939584,0.6898493324237485,0.20860530641807176,0.5381878526489082,2,35,1,14,3,5,1,36,6,12,3,7,36,21,24,0,0,1
2,0.27883548709254763,0.582105845365323,0.1706492153211284,0.016848112119705088,0.6272651755370285,0.6898493324237485,0.4741879934648621,0.5381878526489082,2,35,1,14,4,5,2,36,5,15,2,2,40,24,25,0,0,1
2,1.1704945484999731,1.0288962799716455,1.083070828674641,1.3070246796071727,1.0799211920263705,1.7501693957188336,1.3426325183136711,1.0519892638512596,2,27,1,6,2,3,0,31,6,5,6,4,23,17,20,0,0,1
2,1.0532440669265164,1.0288962799716455,1.083070828674641,1.04997984867195,1.0799211920263705,1.2900657738155286,1.1581033324158845,1.0519892638512596,1,23,1,7,4,5,1,31,6,7,7,7,24,12,17,0,0,1
2,1.0807998197727258,1.0288962799716455,0.8358757287768404,1.1102291248727192,1.0799211920263705,1.3972895716783444,1.2014122005143717,1.0519892638512596,2,30,1,7,3,4,1,32,6,7,6,3,21,15,17,0,0,1
2,1.0937462130309175,1.0288962799716455,1.083070828674641,1.138566186871262,1.0799211920263705,1.447845641604182,1.221771518292225,1.0519892638512596,2,28,1,6,2,3,0,31,6,6,6,4,26,19,22,2,0,1
2,0.9604331008174624,0.7264652648518529,0.6245474191023614,0.7425408218368985,0.2251600342510796,0.49315344401225336,-0.35111859839759374,1.0519892638512596,1,30,1,7,2,3,0,31,6,7,4,3,17,7,11,0,0,1
2,0.8849460312946807,0.6929330893621144,0.407635928408117,0.9352375185410388,0.3463721743945449,0.49931716965974143,0.12671199790063353,0.585012972924704,1,30,1,7,2,3,0,31,6,7,5,3,18,8,13,0,0,1
2,1.004995455092094,0.6636951465257418,0.5820600008605824,0.9092375819756222,-0.23623466003254426,0.3615219485266729,-0.3862225042183338,0.9812962551114478,1,30,1,8,1,1,0,31,6,8,4,3,19,7,13,0,0,1
2,1.0395649825922595,0.755705380616031,0.5066972330679688,0.9092375819756222,-0.3007634166460671,0.3569378135391268,-0.24500502563640364,0.8315998450940207,1,32,1,7,2,2,0,33,6,8,4,3,19,8,12,0,0,1
2,0.8132081955828518,0.4033880222597292,0.3528657494470567,0.6240463501759412,0.3415736430492524,0.559411654306055,0.08917817301880661,0.7445935943330827,2,31,2,7,2,2,0,32,5,8,4,5,20,9,14,0,4,1
2,0.920004877579931,0.6684049086433176,0.4787250457606724,0.9264404468561747,0.17075970044461275,0.4536426098006858,-0.10033992628071912,0.7427432654364793,1,30,1,7,2,3,0,31,6,7,5,3,18,8,13,0,0,1
2,0.9706354884601246,0.6882293857986624,0.6220215233722356,0.8025632000702315,0.07579838776188073,0.4466800403199593,-0.38706499324396815,1.0519892638512596,1,30,1,7,2,2,0,31,6,7,4,3,18,7,12,0,0,1
2,0.7190119071071696,0.2847607865599434,0.20754803035657504,0.46998304762840454,0.6112554956480599,0.6639661951805091,0.3827141411603571,0.5792801446970504,2,32,2,6,2,3,0,33,4,8,4,7,20,11,15,0,6,1
2,0.8156510931642186,0.7415356855280041,0.26554455406907745,0.9526668867204112,0.6844630964298682,0.5893848756445156,0.5072840115563321,0.26796062968747036,2,30,1,6,3,5,1,32,6,6,6,4,17,9,13,0,0,1
2,0.9587251191608751,0.7328708579372207,0.6249704128463884,0.7324935575577831,0.24921128198142384,0.5009194651799379,-0.34503606573722406,1.0519892638512596,1,30,1,7,2,3,0,31,6,7,4,3,17,7,11,0,0,1
2,0.911123436824661,0.6746146640639793,0.46074556769501346,0.9286675600132712,0.2160395742092264,0.46522309656851857,-0.046485549287616806,0.7028337851426796,1,30,1,7,2,3,0,31,6,7,5,3,18,8,13,0,0,1
2,0.6206354876202355,0.5646814117225879,0.6175404083660231,0.4613204517576235,0.8748073564817173,0.6898493324237485,0.46353240011972596,0.5865416993030739,2,12,2,8,3,4,1,32,5,7,7,9,65,55,45,10,10,1
2,0.682883557084176,0.6822171188816184,0.6175404083660231,0.7409410610983971,1.0025008186459614,0.6898493324237485,0.6458605200862046,0.5563746815175135,2,12,2,8,3,5,1,32,5,7,7,9,62,52,42,10,10,1
2,0.5480534435190269,0.427320386297396,0.6175404083660231,0.12346784979791339,0.7271179576912911,0.6898493324237485,0.24696394665458807,0.6216486526930239,1,13,2,9,2,3,0,32,6,9,7,9,69,59,49,10,10,1
2,0.5574562017339303,0.44516045205863114,0.6175404083660231,0.16933987069284723,0.7461849984096531,0.6898493324237485,0.27550003934832185,0.6171061430262825,1,13,2,9,2,3,0,32,6,8,7,9,68,58,48,10,10,1
2,0.5500896737270319,0.4311854240367651,0.6175404083660231,0.1335141954326303,0.7312455274762265,0.6898493324237485,0.2531618824099327,0.6206651026332475,1,13,2,9,2,3,0,32,6,9,7,9,68,58,48,10,10,1
2,0.6180044329665989,0.5597117144901056,0.6175404083660231,0.44942619122710614,0.8694321498174123,0.6898493324237485,0.45578546091853145,0.5878157845945083,1,13,2,9,2,4,0,32,6,8,7,9,65,55,45,10,10,1
2,0.6079733449219165,0.5407605149238616,0.6175404083660231,0.40396041357516604,0.8489544238125145,0.6898493324237485,0.4262022884282813,0.5926724454118664,1,13,2,9,2,4,0,32,6,8,7,9,66,56,46,10,10,1
2,0.5218127061100084,0.37741391965561183,0.6175404083660231,-0.023374206983117752,0.673997815212161,0.6898493324237485,0.16590584718456183,0.6343149932481871,1,13,2,9,2,3,0,32,6,9,7,9,70,60,50,10,10,1
2,0.5832119611292508,0.4939433424127004,0.6175404083660231,0.29056493627175944,0.7985089431827987,0.6898493324237485,0.3527711973002422,0.6046543941893456,1,13,2,9,2,4,0,32,6,8,7,9,67,57,47,10,10,1
