目标客户编号,品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
1905,1,-1.0606642209312782,-0.27242837945301684,0.13970342250042317,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,2,18,1,10,2,3,0.0,40,5,16,6,2,30.0,22,18,10,5,0
1931,1,0.20175266614931245,-0.12012626373214495,0.13970342250042317,0.33401189302105894,0.3787017432356712,0.27784483378000585,0.21375452846671794,0.44479818103454044,2,35,1,15,4,4,0.0,37,5,12,3,1,20.0,8,14,50,20,0
21,1,-0.7626934431622815,-0.707882490178483,-0.29524303144692593,-1.00014614197404,0.3787017432356712,-0.37031547856238484,-0.607656734095589,-0.10773144900326735,2,30,1,10,3,5,1.0,31,6,8,4,3,25.0,13,9,40,8,0
22,1,1.2476414971358407,1.3554890973383322,1.281258685178796,1.1155591414704282,1.2696091624616548,1.1839910135617733,1.4305724142336378,1.187597787991265,2,12,2,4,5,6,1.0,34,6,11,3,4,25.0,7,7,25,25,0
24,1,1.7648148625682494,1.441334396225756,-0.30988536384468635,1.1155591414704282,1.4656736496777834,1.7429573839312282,1.9330145429386258,2.0056958920834247,2,29,1,5,5,6,1.0,30,6,6,6,5,23.0,11,7,15,30,0
26,1,-0.35988609652966247,0.32011849493588884,-1.2180982158151756,-0.2072908509726116,-1.1215809042068516,-0.42640286240458525,-0.09931290274365544,-0.05388312087291695,1,15,1,20,4,5,2.0,42,5,21,1,3,35.0,15,10,0,0,0
28,1,1.3448457096028683,1.2865159337481866,0.9168676754493987,1.4762409112002697,1.826243719330053,1.149232253940114,1.2026645611263997,0.7560798417105585,2,15,1,8,3,5,1.0,33,6,9,3,4,30.0,20,13,10,20,0
29,1,0.9586279861984534,0.9854111480754747,1.281258685178796,1.1155591414704282,1.2696091624616548,1.1839910135617733,0.9540938992205807,0.7560798417105585,2,35,2,10,4,5,2.0,36,6,13,4,2,48.0,19,32,18,0,0
30,1,1.4550780708611672,1.2132753032826056,1.281258685178796,1.1155591414704282,1.609936714618608,1.1839910135617733,1.2026645611263997,1.187597787991265,2,14,2,5,5,6,1.0,35,6,11,3,4,45.0,16,14,25,20,0
31,1,-0.05209353579601094,-1.084724756440794,-0.29524303144692593,-0.961880650748461,-0.6913637772338835,-0.6478461889136202,-0.818879230669675,-0.4248259360240788,2,35,3,10,3,5,1.0,36,5,12,1,2,11.0,7,7,12,5,0
33,1,2.390494773179869,2.3647814654982118,2.326226100467026,2.3523192929048515,2.5175010166526772,2.362789137083292,2.41375601890357,2.3599814450951264,2,36,1,10,3,5,1.0,38,5,14,4,6,33.0,12,12,0,35,0
35,1,0.6847540462650608,0.3637857079153906,0.9022506809257992,0.6532331899104784,0.9310230979087157,0.5614790908060036,0.7165785164560138,0.3595215148245922,1,13,2,8,3,5,1.0,29,5,3,5,5,22.0,13,8,0,0,0
36,1,2.390494773179869,2.3647814654982118,2.326226100467026,2.3523192929048515,2.5175010166526772,2.362789137083292,2.41375601890357,2.3599814450951264,2,15,1,5,3,5,1.0,31,6,6,1,3,30.0,20,13,20,15,0
37,1,-0.08572568682286806,-0.12012626373214495,-0.29524303144692593,-0.8793917966839289,-0.007911314311577928,-0.07970136948169941,-0.3467368349933931,-0.05388312087291695,2,11,2,10,3,5,1.0,37,6,11,7,9,70.0,60,45,10,10,0
38,1,-0.31173136998451545,-0.5224754843251243,-0.29524303144692593,0.7005579929233837,-2.02592275432978,-0.9049274103724998,0.20778039005804264,-0.4248259360240788,1,32,1,5,5,6,1.0,35,7,10,3,6,14.0,12,7,30,20,0
39,1,-1.4195092300563377,-1.3278991374577471,-2.1192326553916,-1.2844226537110006,-0.5718083322489982,-1.4288730817888577,-0.820030263268297,-0.8535842215417467,2,12,1,5,3,5,1.0,46,4,21,4,2,15.0,10,7,50,10,0
42,1,-0.332504604663534,-0.7392473499852226,-0.29524303144692593,-0.6520757896272974,-0.3743542459422936,-0.699268852162473,-0.3467368349933931,-0.8154322258675485,2,22,1,5,5,6,1.0,34,6,12,2,6,14.0,10,13,25,0,0
43,1,-2.0379368741570327,-2.511877163700145,-1.9089891741064986,-1.9593283087310451,-2.0909042021126383,-2.890844800949616,-2.3954568202351343,-1.9106627590628948,1,20,1,5,3,5,1.0,32,5,8,4,3,26.0,14,10,10,25,0
44,1,-0.7446673295312793,-0.7946582181047994,-0.9366511045170197,-0.6048056179299874,-0.5496632010757968,-0.9345879306730112,-1.2197185681456477,-1.1330932152892035,1,12,1,6,5,6,1.0,36,5,12,4,9,50.0,30,30,20,10,0
46,1,-1.5230313860534648,-0.6103527924366269,-1.4669149231381904,-1.2844226537110006,-1.3646805027789768,-0.6478461889136202,-1.2197185681456477,-1.4003854372801838,1,15,2,21,5,6,1.0,46,7,17,3,3,49.0,11,28,10,0,0
47,1,0.5165335087133243,0.6032508973976025,0.536740900014047,0.277959299290185,0.9129392522525978,0.8925266950454905,0.19148454239144433,0.838041529197308,2,35,2,10,3,5,2.0,39,6,15,6,2,15.0,10,10,10,5,0
49,1,-1.5447748114789959,-0.27242837945301684,-1.2180982158151756,-0.039550707946641485,-2.3959500596927232,-0.42640286240458525,-0.09931290274365544,-0.05388312087291695,1,6,1,11,4,6,1.0,34,6,11,2,2,20.0,12,7,0,0,0
51,1,1.9804725308603168,2.3647814654982118,1.6638157217738319,2.3523192929048515,1.9654653674065725,2.362789137083292,2.41375601890357,1.5730696997509976,2,29,1,8,3,5,1.0,31,7,4,4,2,20.0,12,7,20,30,0
52,1,-1.0606642209312782,-0.40263726696486085,-1.2180982158151756,-0.8350374608360791,-2.3232498183346104,-2.0299872126081344,-0.832745114575906,-1.9916626024746804,2,11,1,4,3,5,1.0,36,6,11,4,7,25.0,10,10,20,28,0
53,1,1.536294648900967,1.7814559107553296,-0.30988536384468635,1.9854739749351888,1.2696091624616548,1.149232253940114,1.450339428228649,1.5730696997509976,2,31,2,6,5,6,1.0,32,6,7,6,4,23.0,11,6,20,30,0
54,1,-0.08572568682286806,0.21140072023283932,0.9022506809257992,0.22720389918898612,0.37179970838765247,-0.07970136948169941,0.4594747904054046,0.8011512675775496,2,39,1,15,3,5,1.0,40,5,15,4,1,39.0,36,30,14,16,0
55,1,0.08186261261367012,-0.01433082244841737,-0.9366511045170197,-0.2072908509726116,0.22708073918639804,0.3154962722349235,0.21375452846671794,0.3981118218002871,2,36,1,14,5,6,1.0,37,4,14,4,4,30.0,12,15,30,0,0
56,1,0.20175266614931245,0.9854111480754747,0.9022506809257992,0.22720389918898612,0.02067533194131377,-0.07970136948169941,0.7165785164560138,0.4828270400236768,1,15,3,6,4,5,2.0,39,6,15,7,9,36.0,12,15,35,5,0
57,1,0.17876869808892612,1.2132753032826056,0.13970342250042317,0.22720389918898612,0.5723999449829097,1.1839910135617733,0.4594747904054046,1.187597787991265,2,15,2,14,5,6,1.0,40,4,15,6,4,30.0,12,26,15,6,0
58,1,2.390494773179869,2.3647814654982118,2.326226100467026,2.3523192929048515,2.5175010166526772,2.362789137083292,2.41375601890357,2.3599814450951264,2,60,1,30,3,5,1.0,61,5,38,4,1,35.0,12,19,15,0,0
494,1,2.390494773179869,2.3647814654982118,2.326226100467026,2.3523192929048515,2.5175010166526772,2.362789137083292,2.41375601890357,2.3599814450951264,1,10,1,11,3,5,1.0,40,6,16,3,5,13.0,7,4,20,0,0
495,1,-1.5720490188876055,-1.7090728381922176,-0.9366511045170197,-1.2083911216671863,-0.9506619551424419,-1.5775558913994785,-1.7711986974898961,-0.5023782351800946,2,15,1,12,3,5,1.0,43,6,17,3,3,28.0,11,17,0,25,0
496,1,0.9294275854490064,1.6146962705905636,0.9022506809257992,1.0689223897257756,0.7351999550169478,0.8925266950454905,0.9474144834056027,1.5730696997509976,2,10,1,8,5,6,1.0,36,6,10,6,3,22.0,11,13,10,0,1
498,1,0.47347531685840955,0.8013631784874797,0.536740900014047,0.7535158022137463,0.003716698858578147,0.6196641724370361,0.20778039005804264,-0.5441325315427811,2,38,1,15,3,5,1.0,39,6,15,5,5,20.0,15,10,25,5,0
499,1,-0.9407749592220356,-0.7392473499852226,0.13970342250042317,-0.2072908509726116,-0.3743542459422936,-0.6478461889136202,-0.820030263268297,-0.05388312087291695,2,36,1,8,3,5,1.0,38,5,12,6,4,25.0,18,10,50,0,0
500,1,0.8108915581996673,1.3554890973383322,0.536740900014047,0.6532331899104784,1.2696091624616548,-0.33523993368352845,-0.6138318892243919,0.838041529197308,2,21,2,10,5,6,1.0,36,4,11,4,2,23.0,14,19,0,0,0
501,1,-1.226441927174219,-1.1204455975325573,-1.2180982158151756,-1.2844226537110006,-1.1215809042068516,-1.4024199611022587,-0.36809180682695364,-1.4003854372801838,1,20,1,5,3,5,1.0,39,5,14,6,7,20.0,8,10,20,10,0
502,1,0.4015991809260794,0.7150091220961693,0.536740900014047,0.7535158022137463,0.717020489000627,0.27784483378000585,0.7220089979127282,0.44479818103454044,2,40,1,16,3,5,1.0,41,6,16,5,2,35.0,33,30,12,14,0
503,1,0.8945085097275657,1.0711443109751981,0.536740900014047,1.1155591414704282,0.7418626718303485,0.3154962722349235,1.2026645611263997,0.4828270400236768,2,37,1,15,3,5,1.0,38,6,15,5,6,80.0,75,50,20,5,0
504,1,0.488289667078412,0.41150851199668914,0.536740900014047,0.3833046760754146,1.0741517068744555,0.6196641724370361,0.7165785164560138,-0.0033276173512825475,2,34,2,10,3,5,1.0,35,6,10,5,3,30.0,15,20,20,0,0
506,1,-0.9579192198145247,-1.4064821749548162,-1.2180982158151756,-1.3240671209345931,-0.3569097617409811,-0.42640286240458525,-0.8153345967218336,-0.8154322258675485,2,20,2,8,3,5,1.0,47,5,23,4,6,30.0,14,16,20,0,0
507,1,-0.22533016341947684,0.5878713037057756,1.281258685178796,0.7535158022137463,-0.007911314311577928,1.1839910135617733,0.9527785969591576,0.838041529197308,2,38,1,15,3,5,1.0,39,7,15,5,3,70.0,50,50,10,0,0
509,1,0.5822508034931648,0.5001685461361631,0.13970342250042317,0.7535158022137463,1.0741517068744555,-0.07970136948169941,0.19148454239144433,0.7560798417105585,1,30,1,20,3,5,1.0,41,5,17,4,2,55.0,22,25,20,20,0
510,1,0.20175266614931245,0.28613348240911335,1.281258685178796,0.22720389918898612,0.717020489000627,0.27784483378000585,0.22117180313260837,0.3595215148245922,2,35,2,3,3,5,1.0,36,5,12,6,7,40.0,16,10,18,25,0
511,1,0.7689244843548292,0.842921260245631,0.9022506809257992,0.277959299290185,0.9129392522525978,0.6196641724370361,0.19148454239144433,0.7560798417105585,2,34,1,13,3,5,1.0,35,6,13,5,4,70.0,60,50,20,8,0
512,1,0.47347531685840955,0.5001685461361631,0.536740900014047,0.7535158022137463,1.0741517068744555,0.6196641724370361,0.21521716529398482,-0.05388312087291695,2,34,2,13,3,5,1.0,35,4,13,5,5,80.0,75,50,20,7,0
513,1,0.47347531685840955,0.35238394685795354,0.536740900014047,0.7535158022137463,0.39748061146573854,0.27784483378000585,0.7165785164560138,-0.0033276173512825475,2,36,2,15,3,5,1.0,37,6,15,5,4,50.0,40,40,20,5,0
514,1,-0.22533016341947684,-0.12012626373214495,0.13970342250042317,-0.6048056179299874,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,2,39,1,15,4,5,2.0,40,7,15,5,3,60.0,50,50,20,0,0
515,1,-1.0439454567036581,-0.7567479584155588,-0.627776188858202,-0.9184717799561795,-0.5556212505213315,-0.6478461889136202,-1.399220505164952,-0.8467480593252678,1,15,1,10,3,6,1.0,35,5,10,5,3,40.0,35,36,15,5,0
516,1,0.5165335087133243,-0.12012626373214495,0.13970342250042317,0.6532331899104784,0.5974585239574847,0.6196641724370361,0.7165785164560138,0.7560798417105585,2,20,2,12,5,6,1.0,33,5,10,1,2,13.0,7,3,0,50,0
517,1,0.12909257773237937,0.32011849493588884,0.13970342250042317,-0.15653861133145705,-0.23208334147027965,-0.07970136948169941,-0.820030263268297,0.44479818103454044,2,15,2,5,3,5,1.0,34,6,10,5,4,15.0,12,10,25,10,0
518,1,0.42499651546919615,0.16543151988055305,-0.2808267984439517,0.7063520597970705,0.5791282670319288,0.6196641724370361,0.974004154657896,0.3981118218002871,1,20,1,10,5,6,2.0,36,5,10,7,9,29.0,24,12,35,0,0
519,1,0.42499651546919615,0.842921260245631,-0.2808267984439517,0.7063520597970705,0.7351999550169478,0.6196641724370361,0.4815605688049265,0.3981118218002871,2,11,2,7,3,5,1.0,37,4,11,7,9,24.0,18,20,0,0,0
522,1,0.20175266614931245,-0.974681553003367,-0.29524303144692593,-1.2844226537110006,-0.5718083322489982,-0.9345879306730112,-0.5941619691573675,-1.9916626024746804,2,34,2,12,3,5,1.0,35,5,11,5,4,20.0,15,10,20,10,0
523,1,0.7287655660172986,-0.17082060303354796,0.13970342250042317,0.22720389918898612,0.7351999550169478,0.6196641724370361,0.9527785969591576,0.44479818103454044,2,35,1,1,3,5,1.0,37,6,12,3,6,20.0,15,10,0,0,0
524,1,-0.8005670916310554,1.0711443109751981,-0.627776188858202,0.6532331899104784,1.080778214265806,0.6196641724370361,1.450339428228649,1.187597787991265,2,5,1,6,3,5,1.0,31,5,7,6,7,38.0,13,13,0,0,0
528,1,-1.3845993549406699,-1.477672662681787,-0.9366511045170197,-2.1514738653847627,-1.500267852126403,-1.8098658139125061,-1.2250434591965402,-1.1619906599669596,2,12,1,11,3,5,1.0,38,6,12,3,4,30.0,16,20,0,0,0
529,1,0.6374275781727646,0.842921260245631,0.536740900014047,1.5229344491769798,1.2448690187628835,1.7429573839312282,0.7018312162278054,0.7560798417105585,1,39,2,5,6,6,2.0,41,6,16,4,2,20.0,8,7,20,30,0
530,1,-0.7626934431622815,-0.6912490180646789,-0.627776188858202,-1.2844226537110006,-0.6913637772338835,-0.9049274103724998,-0.801408732775628,-0.8467480593252678,1,20,3,3,3,5,1.0,37,6,12,4,4,15.0,10,10,30,0,0
531,1,0.8945085097275657,-0.31853375954194935,0.536740900014047,0.6532331899104784,0.5974585239574847,1.7081787717889552,1.2026645611263997,1.9687044686553328,2,18,1,7,3,5,1.0,33,6,8,6,5,15.0,9,9,20,6,0
532,1,0.08186261261367012,-0.12012626373214495,0.13970342250042317,-0.961880650748461,-0.007911314311577928,0.27784483378000585,0.21521716529398482,0.3595215148245922,2,15,2,3,3,5,1.0,34,6,10,5,5,16.0,8,9,20,5,0
533,1,0.16053133662386299,0.1415845047345776,0.9022506809257992,0.277959299290185,0.9310230979087157,-0.07970136948169941,-0.09775282395937737,0.05984151138943,2,10,1,5,4,6,1.0,30,5,8,4,8,25.0,18,10,0,17,0
534,1,0.7218733206952387,0.0819794184425809,-0.9252696203841204,0.7535158022137463,0.9376532765858557,0.6196641724370361,-0.10564500478689663,0.7560798417105585,2,38,2,12,3,5,1.0,39,6,18,6,6,40.0,30,36,25,0,0
535,1,-0.708987288122572,0.21140072023283932,-0.29524303144692593,-0.961880650748461,-0.5556212505213315,-0.3920880598697322,-0.09931290274365544,-0.5023782351800946,1,5,2,3,4,5,2.0,43,5,20,4,2,19.0,12,9,0,20,0
536,1,-0.006014941594601728,0.003703101410685995,-0.627776188858202,-0.2072908509726116,0.02067533194131377,-0.3920880598697322,-0.607656734095589,-0.5023782351800946,2,40,4,15,4,5,2.0,41,6,17,4,2,25.0,15,18,0,13,0
539,1,-1.431520073504164,-1.253749975191558,-1.2180982158151756,-1.6199492550907206,-1.6307804536845953,-2.216974697053719,-2.249525546594694,-1.4602007728815054,1,15,1,12,5,6,1.0,38,5,12,3,5,30.0,11,16,20,0,0
540,1,0.17876869808892612,0.842921260245631,0.536740900014047,0.277959299290185,1.0741517068744555,0.6196641724370361,0.7165785164560138,0.4828270400236768,2,40,1,15,4,5,2.0,41,5,18,5,4,70.0,50,50,10,0,0
541,1,0.8945085097275657,0.21608827915139303,1.281258685178796,1.1155591414704282,1.0741517068744555,0.9144980202556106,1.2026645611263997,0.7560798417105585,2,38,1,20,3,5,1.0,39,6,14,6,3,40.0,35,36,15,0,1
542,1,0.17876869808892612,0.5001685461361631,-0.9252696203841204,0.3833046760754146,0.3787017432356712,0.6196641724370361,0.4594747904054046,0.3981118218002871,2,20,1,10,3,5,1.0,35,6,10,3,6,40.0,30,25,15,8,0
543,1,0.8108915581996673,0.2610805667365746,0.536740900014047,0.3833046760754146,1.0741517068744555,0.6196641724370361,0.9540938992205807,-0.5023782351800946,2,34,1,11,3,5,1.0,35,6,10,5,5,60.0,45,40,15,7,0
544,1,0.20175266614931245,-0.35823962630108097,-0.627776188858202,0.22720389918898612,-0.3743542459422936,-0.6478461889136202,-0.801408732775628,-0.4248259360240788,2,15,1,6,3,5,1.0,38,5,14,3,5,11.0,7,7,20,6,0
545,1,0.4464129481470801,-0.12012626373214495,0.13970342250042317,1.5286636301581957,0.4327904778462997,-0.07970136948169941,0.4386856767094459,1.6545317668811972,1,25,1,1,4,5,2.0,41,6,16,3,2,15.0,8,10,25,10,0
546,1,0.488289667078412,0.33467707509125083,-0.2808267984439517,1.1155591414704282,0.7351999550169478,0.6196641724370361,1.2026645611263997,0.838041529197308,2,34,2,12,3,5,1.0,35,5,12,6,4,20.0,15,16,18,6,0
547,1,0.03789381293484884,0.2508368830417255,0.5219102128888318,-0.15653861133145705,0.37179970838765247,0.27784483378000585,0.19000544450105367,0.05984151138943,1,7,3,3,3,5,1.0,34,5,10,4,2,17.0,9,12,30,5,0
549,1,-0.5340678635146657,-0.12012626373214495,-0.627776188858202,0.6532331899104784,-0.007911314311577928,-0.42640286240458525,-1.0150628841825242,-0.4248259360240788,2,25,1,1,3,5,1.0,39,3,15,6,2,26.0,15,18,15,10,0
551,1,0.05638307597700389,0.024011410336905133,-0.29524303144692593,-0.6048056179299874,-0.3743542459422936,-0.6478461889136202,-0.5891757148995398,-0.14943576114662865,1,25,2,15,4,5,2.0,41,5,17,1,2,25.0,15,18,0,13,0
552,1,0.509505252671833,0.5001685461361631,0.9022506809257992,0.277959299290185,0.9129392522525978,0.3154962722349235,0.4815605688049265,0.3981118218002871,2,31,1,6,5,6,1.0,32,5,8,6,2,27.0,14,11,0,0,1
553,1,0.42499651546919615,1.2175419684785787,0.9022506809257992,1.1155591414704282,0.5974585239574847,0.6196641724370361,1.2013571440155477,1.187597787991265,2,30,1,10,3,5,1.0,31,5,6,3,5,20.0,15,15,20,0,0
557,1,0.9760595951193534,1.4245214332031124,-1.2180982158151756,1.4238524594315856,-0.38533516855369193,0.8574880490644123,1.2013571440155477,1.2241926982032445,2,31,1,3,5,6,1.0,33,5,8,6,2,25.0,13,17,0,20,0
558,1,1.0195195630727585,1.5688342356753708,0.536740900014047,1.4762409112002697,1.6281963140222402,1.7429573839312282,1.6848416935094765,1.6178141988801746,2,29,1,10,4,5,2.0,31,6,7,5,7,25.0,10,7,25,30,0
561,1,0.08565093733168162,0.7567225855345203,0.5219102128888318,1.1155591414704282,0.7351999550169478,0.27784483378000585,0.7165785164560138,0.7560798417105585,2,31,1,8,6,6,2.0,32,6,9,4,3,35.0,26,31,13,5,0
562,1,1.0400367231468641,1.2132753032826056,0.536740900014047,0.7535158022137463,0.717020489000627,0.5614790908060036,0.46642995248634356,1.187597787991265,1,14,2,10,3,5,1.0,39,6,14,5,2,34.0,26,12,30,15,0
564,1,-0.7034463216339149,-0.12012626373214495,0.536740900014047,-0.2072908509726116,0.3787017432356712,-0.07970136948169941,0.7165785164560138,-0.46003120410375115,1,20,2,10,4,6,1.0,35,6,10,3,2,60.0,55,50,15,10,0
565,1,-0.16272200259236655,0.35238394685795354,0.536740900014047,0.277959299290185,0.5791282670319288,-0.004004854779549351,0.7165785164560138,0.3981118218002871,2,34,2,12,3,5,1.0,35,5,12,5,3,80.0,60,60,10,0,0
571,1,0.12909257773237937,0.5989078790694186,0.13970342250042317,0.6532331899104784,0.7418626718303485,-0.12096111446663933,0.4608451365945331,0.44479818103454044,2,5,1,2,4,5,2.0,46,7,20,9,11,80.0,75,66,0,0,0
572,1,1.3752105959613095,1.1771351890102233,0.13970342250042317,1.5286636301581957,0.4327904778462997,0.5839619852777385,1.4582729670842407,-0.05388312087291695,2,18,1,15,3,5,1.0,41,4,16,5,1,30.0,20,22,30,0,0
573,1,0.8271053204438794,1.2132753032826056,1.6638157217738319,0.33401189302105894,1.2696091624616548,1.4742790025231733,1.678206293509408,1.187597787991265,2,8,1,10,3,5,1.0,31,6,6,4,2,50.0,10,19,30,20,0
574,1,-0.7216744175742275,-0.9386005106586786,-0.627776188858202,-1.00014614197404,-0.5496632010757968,-1.1747847349894047,-1.0150628841825242,-0.7768877015927913,2,37,1,8,4,5,2.0,39,5,14,3,8,20.0,7,10,30,30,0
575,1,-1.46331400501891,-1.905809232794122,-1.4669149231381904,-0.5621208054802014,-1.6588727196933324,-1.7950275098828639,-2.2354313304830917,-0.14943576114662865,1,30,2,10,3,5,1.0,31,6,8,2,4,25.0,10,14,0,31,0
576,1,-1.226441927174219,-0.9046371677287447,-1.2180982158151756,-0.2072908509726116,-0.8605197031599902,-0.07970136948169941,0.19148454239144433,-0.5023782351800946,2,40,2,18,3,5,1.0,41,3,18,2,3,30.0,11,15,0,25,0
577,1,-1.226441927174219,-0.9046371677287447,-0.9366511045170197,-0.961880650748461,-1.0165289623561582,-0.3920880598697322,0.4594747904054046,-1.1330932152892035,2,40,2,18,3,5,1.0,41,5,18,2,3,30.0,9,20,0,0,0
578,1,-0.08572568682286806,-0.12012626373214495,0.13970342250042317,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.3467368349933931,-0.5023782351800946,2,12,2,3,4,5,2.0,34,6,9,7,9,25.0,22,10,30,0,0
579,1,-1.9723339939248055,-2.074146613465721,-1.7054672641306756,-2.1228606825629988,-1.9421041304620208,-1.4288730817888577,-1.7721272876353467,-1.7072322268108877,1,17,1,8,5,6,1.0,34,5,9,4,1,30.0,25,26,10,0,0
580,1,-1.2424508024043477,-0.9011149231565037,-1.2180982158151756,-1.2844226537110006,-1.1215809042068516,-0.3920880598697322,0.4594747904054046,-1.1330932152892035,2,40,1,18,3,5,1.0,41,6,18,2,3,30.0,13,13,0,30,0
583,1,1.2476414971358407,0.842921260245631,0.13970342250042317,0.7535158022137463,0.37179970838765247,0.8925266950454905,1.4372006351838158,1.187597787991265,2,13,2,12,3,5,1.0,37,6,12,4,1,24.0,15,19,30,10,0
584,1,0.17672690995909074,-0.01433082244841737,-0.29524303144692593,0.33401189302105894,0.39060177126564466,-0.37031547856238484,-1.2197185681456477,-0.8154322258675485,2,10,2,3,3,5,1.0,31,6,7,4,7,21.0,7,11,0,20,0
585,1,-1.5254484704706586,-0.8943375595255239,0.9168676754493987,-1.5831285650248184,-0.007911314311577928,-1.1747847349894047,-0.5867274795085518,-0.05388312087291695,1,10,1,8,3,5,1.0,31,6,7,6,3,27.0,18,15,0,20,0
587,1,-0.6093460022773941,-0.46427052669762403,-0.29524303144692593,0.277959299290185,-0.3743542459422936,0.5614790908060036,0.21375452846671794,0.44479818103454044,2,10,2,5,3,5,1.0,29,4,6,6,4,30.0,18,26,10,10,0
588,1,-0.332504604663534,0.45311295749671443,0.536740900014047,0.7535158022137463,-0.3743542459422936,0.5614790908060036,0.19148454239144433,0.44479818103454044,1,8,2,5,3,5,1.0,30,6,7,6,4,35.0,20,28,10,10,0
609,1,0.20932507622068727,-0.7747877072722641,-0.627776188858202,-0.9184717799561795,-1.6126066093254678,-0.699268852162473,-1.4154738075864448,-0.8467480593252678,1,30,1,1,3,5,1.0,31,6,5,5,8,8.0,5,4,0,0,0
610,1,0.26859140745676224,-0.12012626373214495,0.13970342250042317,0.22720389918898612,0.22708073918639804,-0.07970136948169941,-0.09931290274365544,0.3595215148245922,1,15,1,10,3,5,1.0,41,6,15,4,7,17.0,8,12,0,0,0
